zip,month,home_value_index,median_sale_price,median_list_price,median_price_per_sqft,homes_sold,new_listings,inventory,median_days_on_market,avg_sale_to_list_ratio,pct_sold_above_list,pct_off_market_in_2wks,mortgage_rate_30yr,mortgage_arm_spread,median_household_income,median_owner_home_value,median_gross_rent,owner_occupancy_rate,business_establishments,total_employment,avg_pay_per_employee,tax_returns_filed,adjusted_gross_income,taxable_interest_income,home_value_mom_pct,home_value_yoy_pct,sale_price_mom_pct,sale_price_yoy_pct,inventory_mom_pct,inventory_yoy_pct,home_value_mom_3m_avg,sale_price_mom_3m_avg,inventory_mom_3m_avg,pct_above_list_3m_avg,sale_to_list_3m_avg,off_market_2wk_3m_avg,home_value_mom_12m_avg,sale_price_mom_12m_avg,inventory_mom_12m_avg,home_value_mom_3m_std,sale_price_mom_3m_std,home_value_accel,sale_price_accel,inventory_accel,price_to_income_ratio,rent_to_income_ratio,price_to_rent_ratio,home_value_vs_baseline,sale_price_vs_baseline,inventory_vs_baseline,dom_vs_baseline,home_value_mom_pct_lag3,home_value_mom_pct_lag6,sale_price_mom_pct_lag3,sale_price_mom_pct_lag6,inventory_mom_pct_lag3,inventory_mom_pct_lag6,pct_sold_above_list_lag3,pct_sold_above_list_lag6,avg_sale_to_list_ratio_lag3,avg_sale_to_list_ratio_lag6,home_value_vs_baseline_lag3,home_value_vs_baseline_lag6,sale_price_vs_baseline_lag3,sale_price_vs_baseline_lag6,inventory_vs_baseline_lag3,inventory_vs_baseline_lag6
27006,2018-11-30,252434.95130375275,239900.0,283500.0,103.979921119,55.0,47.0,111.0,102.0,0.982358397,0.1818181818,0.2558139535,4.866,0.76,78095.0,228900.0,870.0,0.8747621518768379,302.0,2975.0,35.04638655462185,6980.0,682650.0,5998.0,0.0020279151479867,0.0383326015682399,-0.0403999999999999,-0.0442231075697211,0.0183486238532109,-0.0826446280991735,0.0025281216943985,0.0004861459786146,-0.0428120510165586,0.1811837278333333,0.9846223765333334,0.2126562785666666,,,,0.0007298114194627,0.043400013542887,,,,3.2324086215987293,0.1336833344004097,24.179593036757925,,,,,0.003776741313427,0.0016814354344092,-0.0053874844591794,-0.0190494153149755,0.0,0.0,0.1643835616,0.2173913043,0.9727557615,0.9589890655,,,,,,
27006,2018-12-31,253067.17902516449,254900.0,281090.0,102.362204724,45.0,56.0,115.0,126.0,0.9565261364,0.1777777778,0.3461538462,4.6375,0.615,78095.0,228900.0,870.0,0.8747621518768379,302.0,2975.0,35.04638655462185,6980.0,682650.0,5998.0,0.0025045173742639,0.0356642839167049,0.062526052521884,0.0155378486055777,0.0360360360360361,-0.0336134453781512,0.0022411054069792,0.0227170523747981,-0.0124273355924732,0.1895170611666666,0.9754781317,0.2623843283,0.0029251524037303,0.0036703461110086,-0.0001897095937777,0.0002422376632791,0.0552801234253481,-0.0006840469967511,0.0190467062637894,-0.0122376259986954,3.240504245152244,0.1336833344004097,24.24015124762112,0.0142965158812167,0.0234378920953575,-0.0956749672346003,0.2802709568162573,0.0033655662365217,0.0011606695555543,-0.0041666666666666,-0.0040376850605652,-0.0551181102362204,0.0606060606060605,0.1527777778,0.2151898734,0.9839588709,0.9626323815,,,,,,
27006,2019-01-31,253876.5702730596,260000.0,289400.0,107.037037037,51.0,86.0,122.0,93.0,0.9643063749,0.1764705882,0.4109589041,4.464,0.556,81411.0,233600.0,824.0,0.9058357720778104,294.0,3093.0,35.742967992240544,7200.0,719427.0,7893.0,0.0031983256422778,0.0338139878352892,0.0200078462142017,0.1818181818181818,0.0608695652173914,-0.1285714285714285,0.0025769193881761,0.0140446329120286,0.0384180750355461,0.1786888492666666,0.9677303027666668,0.3376422346,0.0027755273299211,0.0156298313034936,-0.0098231281786029,0.0005885547723029,0.0517214946284406,-0.0001986079417449,-0.001585198391465,0.048241203214149,3.118455371793241,0.1214577882595718,25.67521948554405,0.0147262471405129,0.0301279405695418,-0.0291777188328913,-0.0244755244755244,0.0021908836986872,0.0032612298423733,0.0460251046025104,-0.0683397683397682,-0.0916666666666666,-0.0928571428571428,0.2089552239,0.2027027027,0.9875498617,0.9609881579,,,,,,
27006,2019-02-28,254594.8234697966,275000.0,270950.0,108.695652174,55.0,102.0,132.0,69.0,0.9730752254,0.2363636364,0.4444444444,4.37,0.5025,81411.0,233600.0,824.0,0.9058357720778104,294.0,3093.0,35.742967992240544,7200.0,719427.0,7893.0,0.0028291432957538,0.0324645523314819,0.0576923076923077,0.0638297872340425,0.0819672131147541,-0.0769230769230768,0.0028439954374318,0.0467420688094644,0.0596242714560605,0.1968706674666666,0.9646359122333332,0.4005190648999999,0.0026663021716045,0.0058541902778526,-0.004778241371421,0.0003471425035564,0.0232783217951629,0.0001776932658272,0.0408878785316118,0.0644025128274815,3.127277928901458,0.1214577882595718,25.747858360618583,0.0148909257367464,0.0836548723421721,0.0581162324649298,-0.2319109461966604,0.0020279151479867,0.003776741313427,-0.0403999999999999,-0.0053874844591794,0.0183486238532109,0.0,0.1818181818,0.1643835616,0.982358397,0.9727557615,,,,,,
27006,2019-03-31,255488.3084325317,263000.0,273450.0,109.27705262,86.0,120.0,130.0,69.0,0.973456066,0.2209302326,0.4770642202,4.265,0.44,81411.0,233600.0,824.0,0.9058357720778104,294.0,3093.0,35.742967992240544,7200.0,719427.0,7893.0,0.003509438843092,0.0319082847913774,-0.0436363636363635,0.0076628352490422,-0.0151515151515151,0.0,0.0031789692603745,0.0113545967567152,0.0425617543935434,0.2112548190666666,0.9702792221,0.4441558562333333,0.0026212222829455,0.0014118949844934,0.0015348899417102,0.0003405605820883,0.0512155635811867,0.000557746977429,0.0099427017722218,0.0410268644518331,3.1382529195382896,0.1214577882595718,25.838218894875776,0.0157868420038893,0.0356879153334974,0.0420841683366732,-0.1972855065438681,0.0025045173742639,0.0033655662365217,0.062526052521884,-0.0041666666666666,0.0360360360360361,-0.0551181102362204,0.1777777778,0.1527777778,0.9565261364,0.9839588709,0.0142965158812167,,0.0234378920953575,,-0.0956749672346003,
27006,2019-04-30,256264.3256792565,263000.0,269900.0,109.057971014,93.0,118.0,130.0,53.5,0.9708264073,0.247311828,0.4770642202,4.1425,0.39,81411.0,233600.0,824.0,0.9058357720778104,294.0,3093.0,35.742967992240544,7200.0,719427.0,7893.0,0.0030373884875041,0.0330294223530891,0.0,-0.0079215390418709,0.0,-0.0151515151515151,0.0031253235421166,0.0046853146853147,0.0222718993210796,0.2348685656666667,0.9724525662333332,0.4661909616,0.0027119379059875,0.0001028272961154,0.000252838659659,0.00034856841266,0.050826558397985,0.000413385636129,0.0045824873891992,0.0220190606614206,3.1477850128269704,0.1214577882595718,25.91669960348468,0.0161137062432767,0.0364021476774543,0.0434782608695651,-0.3754863813229572,0.0031983256422778,0.0021908836986872,0.0200078462142017,0.0460251046025104,0.0608695652173914,-0.0916666666666666,0.1764705882,0.2089552239,0.9643063749,0.9875498617,0.0147262471405129,,0.0301279405695418,,-0.0291777188328913,
27006,2019-05-31,256884.07713042176,262500.0,257250.0,109.077491717,104.0,108.0,125.0,45.0,0.972032216,0.2788461538,0.4949494949,4.072,0.422,81411.0,233600.0,824.0,0.9058357720778104,294.0,3093.0,35.742967992240544,7200.0,719427.0,7893.0,0.0024184070471864,0.0337894577620589,-0.0019011406844106,0.009421265141319,-0.0384615384615384,-0.0530303030303029,0.0029884114592608,-0.0151791681069247,-0.0178710178710178,0.2490294048,0.9721048964333332,0.4830259784333333,0.0027733522070523,0.0015318501819958,-0.0029522895454691,0.000547162367941,0.0246629796866885,0.0002150592522084,-0.0167110182889205,-0.0149187283255486,3.15539763828502,0.1214577882595718,25.97937673244557,0.0157530415072024,0.0336002100013126,0.0080645161290322,-0.4632206759443339,0.0028291432957538,0.0020279151479867,0.0576923076923077,-0.0403999999999999,0.0819672131147541,0.0183486238532109,0.2363636364,0.1818181818,0.9730752254,0.982358397,0.0148909257367464,,0.0836548723421721,,0.0581162324649298,
27006,2019-06-30,257308.6258533496,252000.0,249950.0,116.713352007,87.0,98.0,117.0,34.5,0.9759344048,0.3448275862,0.4285714286,3.8025,0.3275,81411.0,233600.0,824.0,0.9058357720778104,294.0,3093.0,35.742967992240544,7200.0,719427.0,7893.0,0.0016526860195864,0.0342975095154178,-0.04,-0.0270270270270269,-0.0639999999999999,-0.1642857142857142,0.0023694938514256,-0.0139670468948035,-0.0341538461538461,0.2903285226666667,0.9729310093666668,0.4668617145666667,0.002814353579055,-0.0014650093962903,-0.0133361279293075,0.0006936458799012,0.0225652292146235,-0.0004448597276293,-0.0125020374985131,-0.0208177182245385,3.16061251984805,0.1214577882595718,26.02231248516885,0.0145792526659196,-0.0054594487930014,-0.0416382252559726,-0.5729757607013926,0.003509438843092,0.0025045173742639,-0.0436363636363635,0.062526052521884,-0.0151515151515151,0.0360360360360361,0.2209302326,0.1777777778,0.973456066,0.9565261364,0.0157868420038893,0.0142965158812167,0.0356879153334974,0.0234378920953575,0.0420841683366732,-0.0956749672346003
27006,2019-07-31,257769.71207178585,257000.0,256250.0,117.223676408,90.0,78.0,93.0,38.5,0.9763555882,0.2444444444,0.3516483516,3.765,0.3,81411.0,233600.0,824.0,0.9058357720778104,294.0,3093.0,35.742967992240544,7200.0,719427.0,7893.0,0.0017919578751279,0.032782785043546,0.0198412698412697,0.0650642353916286,-0.2051282051282051,-0.2677165354330708,0.0019543503139669,-0.0073532902810469,-0.1025299145299144,0.2893727281333333,0.9747740696666668,0.4250564250333333,0.0026919142484512,0.0058834104521294,-0.0226920497852294,0.0004078733273594,0.0302909036753938,-0.0007375639344843,-0.0132367007331764,-0.079837864744685,3.1662762043432195,0.1214577882595718,26.06894337295569,0.0136720216947199,0.0090632464090567,-0.2201257861635219,-0.4961832061068703,0.0030373884875041,0.0031983256422778,0.0,0.0200078462142017,0.0,0.0608695652173914,0.247311828,0.1764705882,0.9708264073,0.9643063749,0.0161137062432767,0.0147262471405129,0.0364021476774543,0.0301279405695418,0.0434782608695651,-0.0291777188328913
27006,2019-08-31,258656.1266765926,251000.0,296500.0,116.0,85.0,79.0,89.0,57.0,0.9691531965,0.1764705882,0.2948717949,3.616,0.256,81411.0,233600.0,824.0,0.9058357720778104,294.0,3093.0,35.742967992240544,7200.0,719427.0,7893.0,0.0034387849436705,0.0324350627798044,-0.0233463035019455,0.0458333333333333,-0.043010752688172,-0.2992125984251969,0.0022944762794616,-0.0145016778868919,-0.1040463192721256,0.2552475396,0.9738143965,0.3583638583666667,0.0026637512176382,0.0043868421985656,-0.0262762791759104,0.0009934439600068,0.0308855135258709,-0.0003692749381765,-0.0188885200854575,-0.0777700400962152,3.177164347282217,0.1214577882595718,26.15858886292401,0.0144563994797815,-0.0180288853388974,-0.2333094041636755,-0.2214001138303927,0.0024184070471864,0.0028291432957538,-0.0019011406844106,0.0576923076923077,-0.0384615384615384,0.0819672131147541,0.2788461538,0.2363636364,0.972032216,0.9730752254,0.0157530415072024,0.0148909257367464,0.0336002100013126,0.0836548723421721,0.0080645161290322,0.0581162324649298
27006,2019-09-30,259731.0870358349,268000.0,284450.0,113.736391175,70.0,64.0,85.0,70.5,0.9654562524,0.08571428571,0.2380952381,3.605,0.2225,81411.0,233600.0,824.0,0.9058357720778104,294.0,3093.0,35.742967992240544,7200.0,719427.0,7893.0,0.0041559439285441,0.0332483392859375,0.0677290836653385,0.1213389121338912,-0.0449438202247191,-0.2916666666666666,0.0031288955824474,0.0214080166682208,-0.097694259347032,0.1688764394366666,0.9703216790333332,0.2948717948666666,0.0027296160253067,0.0103781547262327,-0.0254284216749519,0.0012120771746617,0.0455579033608054,0.0003992795571407,0.0110298619419881,-0.07226583767208,3.1903684641612915,0.1214577882595718,26.26730249148816,0.0158973888778659,0.0386590446662145,-0.2488954344624447,-0.0128354725787631,0.0016526860195864,0.003509438843092,-0.04,-0.0436363636363635,-0.0639999999999999,-0.0151515151515151,0.3448275862,0.2209302326,0.9759344048,0.973456066,0.0145792526659196,0.0157868420038893,-0.0054594487930014,0.0356879153334974,-0.0416382252559726,0.0420841683366732
27006,2019-10-31,261319.14802501464,253500.0,254900.0,104.29969634,64.0,61.0,73.0,94.5,0.9518192195,0.125,0.2307692308,3.688,0.306,81411.0,233600.0,824.0,0.9058357720778104,294.0,3093.0,35.742967992240544,7200.0,719427.0,7893.0,0.0061142507325686,0.0372932897420883,-0.0541044776119402,0.014,-0.1411764705882353,-0.3302752293577982,0.004569659868261,-0.0032405658161824,-0.0763770145003754,0.1290616246366666,0.9621428894666666,0.2545787546,0.0030565632781301,0.0020340228750284,-0.029554238668416,0.0013848826506144,0.0633564099305874,0.0015130965901308,-0.0052745886912108,-0.0468227758319594,3.209875176880454,0.1214577882595718,26.427907364989345,0.0189884114838383,-0.0186463642815665,-0.3373676248108926,0.3302052785923752,0.0017919578751279,0.0030373884875041,0.0198412698412697,0.0,-0.2051282051282051,0.0,0.2444444444,0.247311828,0.9763555882,0.9708264073,0.0136720216947199,0.0161137062432767,0.0090632464090567,0.0364021476774543,-0.2201257861635219,0.0434782608695651
27006,2019-11-30,263000.59128752374,271000.0,261750.0,107.711560182,52.0,60.0,80.0,96.0,0.9495583293,0.1538461538,0.2580645161,3.695,0.2825,81411.0,233600.0,824.0,0.9058357720778104,294.0,3093.0,35.742967992240544,7200.0,719427.0,7893.0,0.0064344433816543,0.0418549013486546,0.069033530571992,0.129637348895373,0.095890410958904,-0.2792792792792793,0.0055682126809223,0.0275527122084634,-0.0300766266180168,0.1215201465033333,0.9556112670666668,0.2423096616666666,0.0034237739642691,0.0111534837560278,-0.0230924230762749,0.0012334942662372,0.0707202084446669,0.0021444387166531,0.0163992284524356,-0.0069842035417418,3.230528936968269,0.1214577882595718,26.59795623862497,0.0220360716525103,0.0386789740969049,-0.2563903950426026,0.3608978145304193,0.0034387849436705,0.0024184070471864,-0.0233463035019455,-0.0019011406844106,-0.043010752688172,-0.0384615384615384,0.1764705882,0.2788461538,0.9691531965,0.972032216,0.0144563994797815,0.0157530415072024,-0.0180288853388974,0.0336002100013126,-0.2333094041636755,0.0080645161290322
27006,2019-12-31,264761.16147475573,230000.0,297000.0,108.055009823,57.0,77.0,95.0,96.0,0.9488394064,0.1403508772,0.25,3.72,0.3275,81411.0,233600.0,824.0,0.9058357720778104,294.0,3093.0,35.742967992240544,7200.0,719427.0,7893.0,0.0066941681713075,0.0462090046391532,-0.1512915129151291,-0.0976853668105138,0.1875,-0.1739130434782608,0.0064142874285101,-0.045454153318359,0.0474046467902228,0.1397323436666666,0.9500723184,0.2462779156333333,0.0037729115306894,-0.0066646466970566,-0.0104704260792779,0.0002904836583591,0.1104169474296792,0.0026413758978206,-0.0387895066213024,0.0578750728695008,3.25215464095461,0.1214577882595718,26.776007430699405,0.0249961338762494,-0.1113972955569865,-0.1030684500393391,0.4109001837109614,0.0041559439285441,0.0016526860195864,0.0677290836653385,-0.04,-0.0449438202247191,-0.0639999999999999,0.08571428571,0.3448275862,0.9654562524,0.9759344048,0.0158973888778659,0.0145792526659196,0.0386590446662145,-0.0054594487930014,-0.2488954344624447,-0.0416382252559726
27006,2020-01-31,266013.50622853346,267000.0,319200.0,122.107563664,53.0,106.0,104.0,78.0,0.9571242646,0.1320754717,0.369047619,3.624,0.29,80347.0,228600.0,840.0,0.9135091926458832,305.0,3497.0,38.9359450957964,7440.0,714454.0,6041.0,0.0047300923851594,0.0478064436683536,0.1608695652173912,0.0269230769230768,0.0947368421052632,-0.1475409836065574,0.005952901312707,0.0262038609580847,0.1260424176880557,0.1420908342333333,0.9518406667666668,0.2923707117,0.0039005587592629,0.0050738298865425,-0.0076481530052886,0.0010669163493722,0.1604273047976612,0.0020523425534441,0.0211300310715421,0.1336905706933443,3.310808197300876,0.1254558353143241,26.39022879251324,0.0258277527746835,0.0292322518470928,-0.0039904229848364,0.1678103555832812,0.0061142507325686,0.0017919578751279,-0.0541044776119402,0.0198412698412697,-0.1411764705882353,-0.2051282051282051,0.125,0.2444444444,0.9518192195,0.9763555882,0.0189884114838383,0.0136720216947199,-0.0186463642815665,0.0090632464090567,-0.3373676248108926,-0.2201257861635219
