zip,month,home_value_index,median_sale_price,median_list_price,median_price_per_sqft,homes_sold,new_listings,inventory,median_days_on_market,avg_sale_to_list_ratio,pct_sold_above_list,pct_off_market_in_2wks,mortgage_rate_30yr,mortgage_arm_spread,median_household_income,median_owner_home_value,median_gross_rent,owner_occupancy_rate,business_establishments,total_employment,avg_pay_per_employee,tax_returns_filed,adjusted_gross_income,taxable_interest_income,home_value_mom_pct,home_value_yoy_pct,sale_price_mom_pct,sale_price_yoy_pct,inventory_mom_pct,inventory_yoy_pct,home_value_mom_3m_avg,sale_price_mom_3m_avg,inventory_mom_3m_avg,pct_above_list_3m_avg,sale_to_list_3m_avg,off_market_2wk_3m_avg,home_value_mom_12m_avg,sale_price_mom_12m_avg,inventory_mom_12m_avg,home_value_mom_3m_std,sale_price_mom_3m_std,home_value_accel,sale_price_accel,inventory_accel,price_to_income_ratio,rent_to_income_ratio,price_to_rent_ratio,home_value_vs_baseline,sale_price_vs_baseline,inventory_vs_baseline,dom_vs_baseline,home_value_mom_pct_lag3,home_value_mom_pct_lag6,sale_price_mom_pct_lag3,sale_price_mom_pct_lag6,inventory_mom_pct_lag3,inventory_mom_pct_lag6,pct_sold_above_list_lag3,pct_sold_above_list_lag6,avg_sale_to_list_ratio_lag3,avg_sale_to_list_ratio_lag6,home_value_vs_baseline_lag3,home_value_vs_baseline_lag6,sale_price_vs_baseline_lag3,sale_price_vs_baseline_lag6,inventory_vs_baseline_lag3,inventory_vs_baseline_lag6,business_establishments_yoy_pct,total_employment_yoy_pct,median_household_income_yoy_pct,median_gross_rent_yoy_pct,transition_next_12m,transition_direction
27006,2019-06-30,257308.6258533496,252000.0,249950.0,116.713352007,87.0,98.0,117.0,34.5,0.9759344048,0.3448275862,0.4285714286,3.8025,0.3275,81411.0,233600.0,824.0,0.9058357720778104,294.0,3093.0,35.742967992240544,7200.0,719427.0,7893.0,0.0016526860195864,0.0342975095154178,-0.04,-0.0270270270270269,-0.0639999999999999,-0.1642857142857142,0.0023694938514256,-0.0139670468948035,-0.0341538461538461,0.2903285226666667,0.9729310093666668,0.4668617145666667,0.002814353579055,-0.0014650093962903,-0.0133361279293075,0.0006936458799012,0.0225652292146235,-0.0004448597276293,-0.0125020374985131,-0.0208177182245385,3.16061251984805,0.1214577882595718,26.02231248516885,0.0145792526659196,-0.0054594487930014,-0.0416382252559726,-0.5729757607013926,0.003509438843092,0.0025045173742639,-0.0436363636363635,0.062526052521884,-0.0151515151515151,0.0360360360360361,0.2209302326,0.1777777778,0.973456066,0.9565261364,0.0157868420038893,0.0142965158812167,0.0356879153334974,0.0234378920953575,0.0420841683366732,-0.0956749672346003,-0.0264900662251655,0.0396638655462184,0.0424611050643446,-0.0528735632183907,0.0,0.0
27006,2019-07-31,257769.71207178585,257000.0,256250.0,117.223676408,90.0,78.0,93.0,38.5,0.9763555882,0.2444444444,0.3516483516,3.765,0.3,81411.0,233600.0,824.0,0.9058357720778104,294.0,3093.0,35.742967992240544,7200.0,719427.0,7893.0,0.0017919578751279,0.032782785043546,0.0198412698412697,0.0650642353916286,-0.2051282051282051,-0.2677165354330708,0.0019543503139669,-0.0073532902810469,-0.1025299145299144,0.2893727281333333,0.9747740696666668,0.4250564250333333,0.0026919142484512,0.0058834104521294,-0.0226920497852294,0.0004078733273594,0.0302909036753938,-0.0007375639344843,-0.0132367007331764,-0.079837864744685,3.1662762043432195,0.1214577882595718,26.06894337295569,0.0136720216947199,0.0090632464090567,-0.2201257861635219,-0.4961832061068703,0.0030373884875041,0.0031983256422778,0.0,0.0200078462142017,0.0,0.0608695652173914,0.247311828,0.1764705882,0.9708264073,0.9643063749,0.0161137062432767,0.0147262471405129,0.0364021476774543,0.0301279405695418,0.0434782608695651,-0.0291777188328913,-0.0264900662251655,0.0396638655462184,0.0424611050643446,-0.0528735632183907,0.0,0.0
27006,2019-08-31,258656.1266765926,251000.0,296500.0,116.0,85.0,79.0,89.0,57.0,0.9691531965,0.1764705882,0.2948717949,3.616,0.256,81411.0,233600.0,824.0,0.9058357720778104,294.0,3093.0,35.742967992240544,7200.0,719427.0,7893.0,0.0034387849436705,0.0324350627798044,-0.0233463035019455,0.0458333333333333,-0.043010752688172,-0.2992125984251969,0.0022944762794616,-0.0145016778868919,-0.1040463192721256,0.2552475396,0.9738143965,0.3583638583666667,0.0026637512176382,0.0043868421985656,-0.0262762791759104,0.0009934439600068,0.0308855135258709,-0.0003692749381765,-0.0188885200854575,-0.0777700400962152,3.177164347282217,0.1214577882595718,26.15858886292401,0.0144563994797815,-0.0180288853388974,-0.2333094041636755,-0.2214001138303927,0.0024184070471864,0.0028291432957538,-0.0019011406844106,0.0576923076923077,-0.0384615384615384,0.0819672131147541,0.2788461538,0.2363636364,0.972032216,0.9730752254,0.0157530415072024,0.0148909257367464,0.0336002100013126,0.0836548723421721,0.0080645161290322,0.0581162324649298,-0.0264900662251655,0.0396638655462184,0.0424611050643446,-0.0528735632183907,0.0,0.0
27006,2019-09-30,259731.0870358349,268000.0,284450.0,113.736391175,70.0,64.0,85.0,70.5,0.9654562524,0.08571428571,0.2380952381,3.605,0.2225,81411.0,233600.0,824.0,0.9058357720778104,294.0,3093.0,35.742967992240544,7200.0,719427.0,7893.0,0.0041559439285441,0.0332483392859375,0.0677290836653385,0.1213389121338912,-0.0449438202247191,-0.2916666666666666,0.0031288955824474,0.0214080166682208,-0.097694259347032,0.1688764394366666,0.9703216790333332,0.2948717948666666,0.0027296160253067,0.0103781547262327,-0.0254284216749519,0.0012120771746617,0.0455579033608054,0.0003992795571407,0.0110298619419881,-0.07226583767208,3.1903684641612915,0.1214577882595718,26.26730249148816,0.0158973888778659,0.0386590446662145,-0.2488954344624447,-0.0128354725787631,0.0016526860195864,0.003509438843092,-0.04,-0.0436363636363635,-0.0639999999999999,-0.0151515151515151,0.3448275862,0.2209302326,0.9759344048,0.973456066,0.0145792526659196,0.0157868420038893,-0.0054594487930014,0.0356879153334974,-0.0416382252559726,0.0420841683366732,-0.0264900662251655,0.0396638655462184,0.0424611050643446,-0.0528735632183907,0.0,0.0
27006,2019-10-31,261319.14802501464,253500.0,254900.0,104.29969634,64.0,61.0,73.0,94.5,0.9518192195,0.125,0.2307692308,3.688,0.306,81411.0,233600.0,824.0,0.9058357720778104,294.0,3093.0,35.742967992240544,7200.0,719427.0,7893.0,0.0061142507325686,0.0372932897420883,-0.0541044776119402,0.014,-0.1411764705882353,-0.3302752293577982,0.004569659868261,-0.0032405658161824,-0.0763770145003754,0.1290616246366666,0.9621428894666666,0.2545787546,0.0030565632781301,0.0020340228750284,-0.029554238668416,0.0013848826506144,0.0633564099305874,0.0015130965901308,-0.0052745886912108,-0.0468227758319594,3.209875176880454,0.1214577882595718,26.427907364989345,0.0189884114838383,-0.0186463642815665,-0.3373676248108926,0.3302052785923752,0.0017919578751279,0.0030373884875041,0.0198412698412697,0.0,-0.2051282051282051,0.0,0.2444444444,0.247311828,0.9763555882,0.9708264073,0.0136720216947199,0.0161137062432767,0.0090632464090567,0.0364021476774543,-0.2201257861635219,0.0434782608695651,-0.0264900662251655,0.0396638655462184,0.0424611050643446,-0.0528735632183907,0.0,0.0
27006,2019-11-30,263000.59128752374,271000.0,261750.0,107.711560182,52.0,60.0,80.0,96.0,0.9495583293,0.1538461538,0.2580645161,3.695,0.2825,81411.0,233600.0,824.0,0.9058357720778104,294.0,3093.0,35.742967992240544,7200.0,719427.0,7893.0,0.0064344433816543,0.0418549013486546,0.069033530571992,0.129637348895373,0.095890410958904,-0.2792792792792793,0.0055682126809223,0.0275527122084634,-0.0300766266180168,0.1215201465033333,0.9556112670666668,0.2423096616666666,0.0034237739642691,0.0111534837560278,-0.0230924230762749,0.0012334942662372,0.0707202084446669,0.0021444387166531,0.0163992284524356,-0.0069842035417418,3.230528936968269,0.1214577882595718,26.59795623862497,0.0220360716525103,0.0386789740969049,-0.2563903950426026,0.3608978145304193,0.0034387849436705,0.0024184070471864,-0.0233463035019455,-0.0019011406844106,-0.043010752688172,-0.0384615384615384,0.1764705882,0.2788461538,0.9691531965,0.972032216,0.0144563994797815,0.0157530415072024,-0.0180288853388974,0.0336002100013126,-0.2333094041636755,0.0080645161290322,-0.0264900662251655,0.0396638655462184,0.0424611050643446,-0.0528735632183907,0.0,0.0
27006,2019-12-31,264761.16147475573,230000.0,297000.0,108.055009823,57.0,77.0,95.0,96.0,0.9488394064,0.1403508772,0.25,3.72,0.3275,81411.0,233600.0,824.0,0.9058357720778104,294.0,3093.0,35.742967992240544,7200.0,719427.0,7893.0,0.0066941681713075,0.0462090046391532,-0.1512915129151291,-0.0976853668105138,0.1875,-0.1739130434782608,0.0064142874285101,-0.045454153318359,0.0474046467902228,0.1397323436666666,0.9500723184,0.2462779156333333,0.0037729115306894,-0.0066646466970566,-0.0104704260792779,0.0002904836583591,0.1104169474296792,0.0026413758978206,-0.0387895066213024,0.0578750728695008,3.25215464095461,0.1214577882595718,26.776007430699405,0.0249961338762494,-0.1113972955569865,-0.1030684500393391,0.4109001837109614,0.0041559439285441,0.0016526860195864,0.0677290836653385,-0.04,-0.0449438202247191,-0.0639999999999999,0.08571428571,0.3448275862,0.9654562524,0.9759344048,0.0158973888778659,0.0145792526659196,0.0386590446662145,-0.0054594487930014,-0.2488954344624447,-0.0416382252559726,-0.0264900662251655,0.0396638655462184,0.0424611050643446,-0.0528735632183907,0.0,0.0
27006,2020-01-31,266013.50622853346,267000.0,319200.0,122.107563664,53.0,106.0,104.0,78.0,0.9571242646,0.1320754717,0.369047619,3.624,0.29,80347.0,228600.0,840.0,0.9135091926458832,305.0,3497.0,38.9359450957964,7440.0,714454.0,6041.0,0.0047300923851594,0.0478064436683536,0.1608695652173912,0.0269230769230768,0.0947368421052632,-0.1475409836065574,0.005952901312707,0.0262038609580847,0.1260424176880557,0.1420908342333333,0.9518406667666668,0.2923707117,0.0039005587592629,0.0050738298865425,-0.0076481530052886,0.0010669163493722,0.1604273047976612,0.0020523425534441,0.0211300310715421,0.1336905706933443,3.310808197300876,0.1254558353143241,26.39022879251324,0.0258277527746835,0.0292322518470928,-0.0039904229848364,0.1678103555832812,0.0061142507325686,0.0017919578751279,-0.0541044776119402,0.0198412698412697,-0.1411764705882353,-0.2051282051282051,0.125,0.2444444444,0.9518192195,0.9763555882,0.0189884114838383,0.0136720216947199,-0.0186463642815665,0.0090632464090567,-0.3373676248108926,-0.2201257861635219,0.0374149659863944,0.1306175234400259,-0.0130694869243713,0.0194174757281553,0.0,0.0
27006,2020-02-29,266994.8713766254,265000.0,326950.0,122.570478025,65.0,92.0,90.0,55.0,0.9679003651,0.1076923077,0.369047619,3.4650000000000003,0.2025,80347.0,228600.0,840.0,0.9135091926458832,305.0,3497.0,38.9359450957964,7440.0,714454.0,6041.0,0.0036891553440479,0.0487050276114504,-0.0074906367041198,-0.0363636363636363,-0.1346153846153845,-0.3181818181818182,0.0050378053001716,0.0006958051993807,0.0492071524966262,0.1267062188666667,0.9579546787,0.3293650793333333,0.003972226429954,-0.0003580821464931,-0.0256967028161335,0.0015259557501931,0.1562414735225378,0.0010655788702175,0.0010538873458738,0.0749038553127597,3.323022283055066,0.1254558353143241,26.487586446093783,0.0255256165295181,0.0248146954560102,-0.1081750619322874,-0.1619047619047618,0.0064344433816543,0.0034387849436705,0.069033530571992,-0.0233463035019455,0.095890410958904,-0.043010752688172,0.1538461538,0.1764705882,0.9495583293,0.9691531965,0.0220360716525103,0.0144563994797815,0.0386789740969049,-0.0180288853388974,-0.2563903950426026,-0.2333094041636755,0.0374149659863944,0.1306175234400259,-0.0130694869243713,0.0194174757281553,0.0,0.0
27006,2020-03-31,267740.8520732681,259000.0,315000.0,116.497263487,77.0,99.0,109.0,47.0,0.9667680988,0.1428571429,0.4698795181,3.45,0.29,80347.0,228600.0,840.0,0.9135091926458832,305.0,3497.0,38.9359450957964,7440.0,714454.0,6041.0,0.0027939888612706,0.0479573555279615,-0.0226415094339622,-0.0152091254752851,0.211111111111111,-0.1615384615384615,0.0037377455301592,0.043579139693103,0.0570775228669965,0.1275416407666667,0.9639309095,0.4026582520333333,0.0039126055981356,0.0013914890370403,-0.0068414839609146,0.0009689659273903,0.1018585792943844,-0.0001748600679763,0.0421876506560627,0.0639190068279112,3.3323067702996765,0.1254558353143241,26.56159246758612,0.0243735063966161,0.0029041626331074,0.099159663865546,-0.2632266492488569,0.0066941681713075,0.0041559439285441,-0.1512915129151291,0.0677290836653385,0.1875,-0.0449438202247191,0.1403508772,0.08571428571,0.9488394064,0.9654562524,0.0249961338762494,0.0158973888778659,-0.1113972955569865,0.0386590446662145,-0.1030684500393391,-0.2488954344624447,0.0374149659863944,0.1306175234400259,-0.0130694869243713,0.0194174757281553,0.0,0.0
