zip,home_value_index_mean,home_value_yoy_pct_mean,home_value_mom_12m_avg_mean,home_value_accel_mean,pct_sold_above_list_mean,avg_sale_to_list_ratio_mean,pct_off_market_in_2wks_mean,median_days_on_market_mean,inventory_mean,inventory_mom_pct_mean,inventory_accel_mean,price_to_income_ratio_mean,median_household_income_mean,owner_occupancy_rate_mean,home_value_vs_baseline_mean,sale_price_vs_baseline_mean,home_value_yoy_pct_slope,home_value_accel_slope,pct_sold_above_list_slope,inventory_mom_pct_slope,home_value_vs_baseline_slope,sale_price_vs_baseline_slope
27043,202655.1920533497,0.0912856945124598,0.0072677367708502,0.0001834860229984,0.252554665048,0.9708712214690908,0.5132476807945455,53.25454545454546,10.545454545454543,0.0419393522792059,0.0109794329077329,3.100152330203753,65368.236363636366,0.8475443630078119,0.0409749690986104,0.0461264878704434,-5.089411684196338e-06,-9.905514419859375e-06,0.0011810780859393,0.0018020656683825,-7.041925192987103e-06,0.0007073523610732
27045,210716.4568377756,0.1099117904478977,0.0086437286975199,-0.0003716477397211,0.3935967444814545,0.9968163162436364,0.5937329211490908,35.32727272727273,34.27272727272727,0.0179546289713678,0.0056448847985107,3.4012240148955284,61610.94545454546,0.7797625388644267,0.0470016622308085,0.0459477191715566,0.0001365711576794,-3.658252146715751e-05,0.0006380319625872,-0.0001108510641744,-8.168361215912456e-05,-0.0012374805113336
27048,178709.63489638318,0.0776931902136419,0.0062049179437506,-0.000444771201528,0.3406944435345455,0.9838964498290907,0.5221800639018183,45.39090909090909,15.2,0.0146915605861811,-0.0047532137495742,3.1938888434156363,55855.89090909091,0.8389950587222151,0.0332446134987596,0.0462751690239835,-0.00140798604281,-7.426360732142137e-06,0.0049101577116017,0.0022765460287865,-0.0006318571076638,-0.0006335413585568
27050,203604.8735338493,0.0950467030380749,0.0075472412368574,-1.1730024026474549e-05,0.45670838504,0.9961368739090908,0.5695654424563636,35.61818181818182,12.672727272727272,0.0209199653625429,0.0024940582293523,2.8154993593785536,72517.25454545455,0.886414682705648,0.0415935711404206,0.0220857853601383,-0.0002046600009678,-4.531261069376604e-06,-0.00027459234886,0.0012470504485997,-0.0001150198484587,0.0008182698715445
27051,197275.96212778505,0.1048474638714666,0.008308547899947,-1.0683325832461826e-05,0.4038265638778182,0.9996876073836364,0.5903495256854546,32.372727272727275,19.01818181818182,0.0164630224886496,0.0007067900801979,3.6879946620495594,53267.32727272727,0.7014908905206929,0.0460658627427323,0.0632595665647809,0.0002466029315764,-2.18494767346833e-05,0.0031862960863809,0.0018185373267417,3.051700711628114e-05,-0.001724296179058
27052,169906.52628353564,0.0883412438572606,0.0070490379470405,0.0003641670607194,0.3500865544690908,0.9688399043472726,0.4786674538163636,48.4,15.163636363636364,0.009948094952745,-0.0098989510364771,3.3480080644614816,50615.07272727273,0.7333373833576267,0.0399927053815122,0.045709099615927,9.055321365895198e-06,6.432588516783535e-06,0.0009012360501082,-0.0004760353869734,3.993967131062436e-05,-0.0009159699067398
27053,183440.38266568756,0.0832279292009651,0.006624353770978,0.0001001258997516,0.2220792338981818,0.9617014719745454,0.3759672902870909,71.42727272727272,5.654545454545454,0.0452160465796829,-0.0038160576796939,3.2592475278552566,56409.85454545455,0.8849955576131002,0.0368187757012307,0.0390669421374241,-0.0012383135187278,3.6017747988909856e-05,0.0021627530714574,-0.0004806304806304,-0.0004299562647396,-0.003088726806726
27054,211755.2921150931,0.1121799015191109,0.0087753898048837,-8.696362503833665e-05,0.2732467532490909,0.9771882990172728,0.4101395574154546,71.40454545454546,6.709090909090909,0.1035721742997284,-0.0067232935414753,2.551439496386401,82651.01818181819,0.919019233133752,0.0486519242087012,0.0879061436641082,-0.0012667440122262,-4.162674938341575e-05,0.0047254288922294,-0.0009073817729816,-0.0007003985459755,-0.0039410350357952
27055,188122.00801215172,0.0935833253076019,0.0074754840737452,-0.0001118726732477,0.4186328953181817,0.9912877890490908,0.5751294866,37.00909090909091,20.83636363636364,0.0121090285901635,-0.0006346567051736,3.344442924291674,56166.36363636364,0.7654759897368498,0.041721582735277,0.063358456424408,-0.0003751184441856,-3.539514947576639e-05,0.001838944782049,-0.0016153569045899,-0.0002571428505074,1.7968950830434622e-05
27101,174111.18809320682,0.1106531157943855,0.0087300876166821,-7.26548490655055e-05,0.3581639203018182,0.9899839277490908,0.5785825089181819,31.19090909090909,44.58181818181818,0.0092301981609798,0.0030599311269786,4.175488197691871,41503.763636363634,0.3316960543469228,0.0479938821370603,0.0401340554192071,-0.0005427225362063,4.194090779197474e-06,0.003242440330909,0.0008791525137276,-0.0002268751484998,0.0001576805396526
27103,221037.69930672436,0.1067560057369953,0.0084368434804147,-0.0002138060788945,0.4797746692945455,1.0039345775472728,0.6734775328618181,29.363636363636363,83.69090909090909,0.0139767744811514,0.0028517315413876,3.9654474992121367,55483.74545454545,0.5321639073836143,0.0462077408636703,0.0528901204710469,-0.0003338774568076,-2.3636124072234774e-05,0.0027191480134776,0.000262930191636,-0.0002451055434914,-0.0009809807337949
27104,291067.89115595096,0.0859695729899649,0.006852660083932,-1.5896117162003628e-05,0.4229016114563637,0.9988617369563636,0.6380246510763635,31.78181818181818,86.7090909090909,-0.0018236347424024,-0.0016692227270966,4.063048560063571,71371.0,0.6057956933258429,0.0378283093642203,0.0370017207022058,9.642660916800987e-05,-1.090746591781929e-05,0.0043840570270707,0.0009455983504421,-2.1001874279365945e-05,-0.0022767761192262
27105,131553.26163080797,0.1226095101861092,0.0095277105239979,0.0004063732232778,0.386616744110909,0.9846319359290908,0.6023581198127272,29.43636363636364,59.67272727272727,0.0101023003540466,0.0030003479595092,3.8665603486197497,33915.56363636364,0.4992172293795921,0.0538936476136625,0.0720208741228517,-0.0003134186920485,-2.585832931011988e-05,0.0004393853514213,0.0006094871119266,-0.0001850877303296,-0.0012961504093186
27106,259632.9762915277,0.0968300630268779,0.0076645876455663,-9.859627416864776e-05,0.4188265852945455,1.0000739035563635,0.5784883273763636,34.77272727272727,135.05454545454546,-0.0127504659467889,-0.0036815040762254,4.311179955632042,59966.05454545454,0.541132823586161,0.0421248717113169,0.0518754968819747,-6.035726122445802e-05,-2.069662848890989e-05,0.0020322025955699,0.0005833940475186,-0.0001176486754159,-0.0006088024430403
27107,181480.44237600727,0.1134375026334842,0.0089399248470907,3.460759129878539e-05,0.433556338930909,0.9988186205472728,0.6236306187818181,29.6,91.4,0.0019519965753013,0.0019435791098364,3.633897913529532,49644.07272727273,0.6954708022051176,0.0496320038544637,0.0529469469723213,-1.7706372365862397e-05,-2.1672672745628856e-05,0.0011746686191269,0.0002455004353775,-0.000103922387858,-0.0002809252261975
