zip,month,shap_home_value_index,shap_median_sale_price,shap_median_list_price,shap_median_price_per_sqft,shap_homes_sold,shap_new_listings,shap_inventory,shap_avg_sale_to_list_ratio,shap_pct_sold_above_list,shap_pct_off_market_in_2wks,shap_median_household_income,shap_median_owner_home_value,shap_median_gross_rent,shap_tax_returns_filed,shap_adjusted_gross_income,shap_taxable_interest_income,shap_home_value_mom_pct,shap_home_value_yoy_pct,shap_inventory_yoy_pct,shap_home_value_mom_3m_avg,shap_inventory_mom_3m_avg,shap_off_market_2wk_3m_avg,shap_home_value_mom_12m_avg,shap_inventory_mom_12m_avg,shap_home_value_mom_3m_std,shap_home_value_accel,shap_price_to_income_ratio,shap_price_to_rent_ratio,shap_home_value_vs_baseline,shap_inventory_vs_baseline,shap_dom_vs_baseline,shap_home_value_mom_pct_lag3,shap_home_value_mom_pct_lag6,shap_pct_sold_above_list_lag3,shap_pct_sold_above_list_lag6,shap_avg_sale_to_list_ratio_lag6,shap_home_value_vs_baseline_lag3,shap_home_value_vs_baseline_lag6,shap_inventory_vs_baseline_lag3,shap_base
27006,2021-01-31,0.1167093399685039,0.1570479270650612,0.0401713885154942,-0.0414942887345238,0.1955941448618954,0.1071563024169666,0.1156888723490582,-0.050020474660161,0.107131833519632,0.2773941249736036,0.6332486514497073,0.4404892345758102,-0.1989728098505989,0.0336514975187871,-0.0584399016917045,-0.2211468313450338,1.6949798692101443,-0.0292307098447778,-0.2300217593147475,0.0185087692826792,0.0819518463566144,0.1537948257147702,0.0435217831136992,-0.1312194707523413,-0.0699263157772251,0.2990902048093001,-0.0776180263513148,0.0312611359708204,0.1252692829004851,-0.0049519639369047,0.033545033514306,0.2601848967953197,0.1083761261705362,-0.0436475446647714,0.1081244766934498,-0.0484830323025205,0.0641884580631895,0.1396962961254415,-0.1979115046586651,-1.8639320253359244
27006,2021-02-28,0.1158762337159529,0.1517141971547578,0.0116691386765661,0.1143778297766529,0.095015604856128,0.1006315806749823,0.1267331654842966,0.0298545803294112,0.4663669378024471,0.3397949211916875,0.6331824677925025,0.4327622173705654,-0.2009979834306751,0.0386911968700494,-0.0464519852561751,-0.2324545795810108,1.668214827089658,-0.0310804486823688,-0.0791463894957512,0.0094507225924655,0.0460098480691822,0.1900443884265501,0.0492144575738584,-0.1620110854008295,-0.0295217178873273,0.200717509788423,-0.0571917968318214,0.0472878156871745,0.1552725237330048,0.0010508328916118,0.0990254035697717,0.2429277601284835,0.1850054051390295,-0.0365818158878079,-0.22001916337855,-0.0503642850963816,0.2267042663311434,0.0863957320827438,-0.2301345134001965,-1.8639320253359244
27006,2021-03-31,0.0995641151541341,0.1683288519582084,-0.0149308957333949,0.1632583433581169,0.0986495932213143,0.1194908126549888,0.1009367378532295,0.1123462359012191,0.5559529291690143,0.3630509234626728,0.6982619192040065,0.3976110748696588,-0.2272863748044216,0.0196124376560894,-0.0662371144553784,-0.2567141260564514,1.2341658771664086,-0.0294415816547841,-0.2237332490763547,0.0021791752106594,-0.0653611314809537,0.1677792325685888,0.0501995426768644,-0.1486571003368551,0.0202270242572643,-0.0657843327747227,-0.0530356139410791,0.0199975991939396,0.1082613139292826,-0.0067593010140962,0.1299239078425088,0.2265444803296745,0.2319542286211593,-0.0462974514922728,-0.2740127001659675,-0.0492006470571635,-0.0825329626660958,-0.140592729010033,-0.2522101672760909,-1.8639320253359244
27006,2021-04-30,0.0870593557812575,0.1919064261259501,-0.0309548744879908,0.2123294600054818,0.1417441318572148,0.121024448190997,0.1012043383378071,0.4152124340950514,0.5203360622406485,0.3755008648360593,0.7022874190325279,0.3982678276188838,-0.2150556895764687,0.0102520868150052,-0.0553362232359465,-0.2417183186763395,1.256883582138851,-0.0294871730869084,-0.2136452893876477,-0.0102160280758833,-0.0037276986394115,0.1654064176658521,0.0460244990176998,-0.1361328151472877,-0.0743748255388894,-0.0722098972007117,-0.0483745524849216,0.0306499360328358,0.0845554387806879,-0.0156390250607599,0.1402339203319988,0.2263608799155059,0.2036931175457372,-0.0575141964904719,-0.2528725402228421,-0.0341714887263459,-0.0829631860003587,-0.33479669678328,-0.2268678806424087,-1.8639320253359244
27006,2021-05-31,0.0760084804706551,0.1745895320081369,0.0193609331915301,0.201665305164742,0.4520170157411505,0.1211349334450303,0.1310191243302245,0.2713788841276507,0.5815418470586382,0.3760000967824434,0.675362195288343,0.4203513172628331,-0.2065596403190648,0.0441858226639676,-0.0471460525171082,-0.2112419671986937,1.4914982846707436,-0.0293734933568658,-0.2780884165319984,-0.0060281920647237,0.0637026567171411,0.1683746995391171,0.0468096938726711,-0.1309085988530474,0.0078157726925855,-0.0662323616937786,-0.0409666206650009,0.0558184323546649,0.1135110813745158,-0.0138669127194927,0.1246071704227346,0.2072320066958825,0.2136860698083715,-0.0558845893219235,-0.2614192676724646,-0.0343982008975097,-0.0922874029261328,-0.3564766961782581,-0.2207700510610651,-1.8639320253359244
27006,2021-06-30,0.074196864637931,0.1787124489188669,0.0428968283921961,0.1973954525901793,0.4966369723378275,0.1088387327879684,0.115565096708826,0.079666537900369,0.5847700883428898,0.3483771162318979,0.6826406460942811,0.3023915892427933,-0.2097315842989819,0.0439348489321991,-0.0478022458625165,-0.2019061403993321,1.630886809787368,-0.040041511812769,-0.2960847061094096,0.0200367184564901,0.062554901723209,0.1747821062159206,0.045875634717341,-0.1630052502524322,0.065145858624731,-0.0478658712521684,-0.0447232914714769,0.0426814304740401,0.1038641644205819,-0.006962554203698,0.12551305276876,0.1211792827916364,0.2213230155462554,-0.2032695418079659,-0.2296288197008457,-0.0381075204638328,-0.0836293250756896,-0.6596349718702784,-0.2114190517221153,-1.8639320253359244
27006,2021-07-31,0.1006987499917427,0.1706738090936137,-0.0662862062797956,0.2162225230702054,0.4054863775378529,0.1210598074942238,0.1503725203255951,0.1078190312382572,0.5572489758896843,0.3194401445672805,0.6311905266830656,0.3337425628196359,-0.2128858634851381,0.044193082981083,-0.0566903704966123,-0.1957493056210576,1.5546871462524452,-0.0298686096946646,-0.2262952694572026,-0.016732325082777,-0.0894312694339761,0.1675728457232998,0.0277429300460913,-0.1592689676219526,-0.0505871736068061,-0.060535138175799,-0.0120020553157417,0.0269631617489289,0.0744940592843233,0.0115259169250366,0.1189605280988609,0.1747077847448116,0.2061029688435142,-0.3112518120756224,-0.2576833132557805,-0.022330171081,-0.0790865391946572,-0.830651309332952,-0.2077801143566322,-1.8639320253359244
27006,2021-08-31,-0.0391649055987121,0.1846463336761782,-0.014225858466349,0.1838577925495578,0.0194347427022316,0.1194540651310434,0.0874997879411167,0.3926053903418512,0.7220808282517415,0.4252325010483545,0.7271602995373962,0.0867855574167437,-0.1856123534450342,0.0088818201644674,-0.0623675650964979,-0.2027379731254637,0.0995778484950829,-0.0311961432482939,-0.096446558547465,-0.0381504334742748,-0.1124133155248135,0.1410759027893099,0.0267559230334655,-0.1068772965035911,0.3162880304361259,-0.0368746747387969,-0.0167219642275142,0.0406580830471061,0.1042540849150895,0.0308228848290839,0.1855003004182582,0.0818999444054901,0.1886881767179636,-0.0486757653308699,-0.2694481740367214,-0.0142597510782422,-0.1295653177969933,-0.8001329635216751,-0.2435163902937541,-1.8639320253359244
27006,2021-09-30,-0.0633905531917697,0.1641531456936804,-0.0102743284356553,0.1637855858272995,-0.1448124943355631,0.1018296421999879,0.0658285312337586,0.148493619325127,0.7218725474636635,0.4667812687848476,0.543480290301793,0.0780371709173902,-0.1891872655006871,0.018095414294715,-0.0633107301874172,-0.2167311158081258,-0.7420731611752484,-0.0309422270234622,-0.0518461148097698,0.0017622599825438,-0.0912485279926963,0.1120440484991617,0.0262512848588402,-0.0977818567589868,0.317224316410242,-0.0370418592343249,-0.0221267606199001,0.0625000742657449,0.0844046616729077,0.0180572087045552,0.2028621548125728,0.1452585271006546,0.1795181055804136,-0.0470601074641032,-0.2827782051320156,-0.1238269685169567,-0.1111108724884193,-0.7660978316306302,-0.2881198860057671,-1.8639320253359244
27006,2021-10-31,-0.0522363038117065,0.1956459240291543,-0.0022972257966526,0.1779830111028993,-0.2372490393640502,0.0885475707185942,0.0637242267483762,0.2085817232454877,0.8055115414748446,0.6404451397147131,0.5654459506588083,0.1510142758194195,-0.170743304903416,-0.0032884570399884,-0.048941168286991,-0.2279085897088056,-0.7181657418916016,-0.0318860043068649,0.0418944187924496,0.0037939142864819,0.0283404834055922,0.2257712264017954,0.0262512848588402,-0.0812457220491954,0.1964633659795454,-0.0355391024442633,-0.0162743930839472,0.0916461529594865,0.0800462844054402,0.0207647672043926,0.1986411348257875,0.1702270142760704,0.1814453335421782,-0.0527233006737282,-0.2715442409235317,-0.0873663929995023,-0.132428524358846,-0.7421660665129088,0.0364114462469643,-1.8639320253359244
