RegionID,SizeRank,RegionName,RegionType,StateName,State,City,Metro,CountyName,2015-01-31,2015-02-28,2015-03-31,2015-04-30,2015-05-31,2015-06-30,2015-07-31,2015-08-31,2015-09-30,2015-10-31,2015-11-30,2015-12-31,2016-01-31,2016-02-29,2016-03-31,2016-04-30,2016-05-31,2016-06-30,2016-07-31,2016-08-31,2016-09-30,2016-10-31,2016-11-30,2016-12-31,2017-01-31,2017-02-28,2017-03-31,2017-04-30,2017-05-31,2017-06-30,2017-07-31,2017-08-31,2017-09-30,2017-10-31,2017-11-30,2017-12-31,2018-01-31,2018-02-28,2018-03-31,2018-04-30,2018-05-31,2018-06-30,2018-07-31,2018-08-31,2018-09-30,2018-10-31,2018-11-30,2018-12-31,2019-01-31,2019-02-28,2019-03-31,2019-04-30,2019-05-31,2019-06-30,2019-07-31,2019-08-31,2019-09-30,2019-10-31,2019-11-30,2019-12-31,2020-01-31,2020-02-29,2020-03-31,2020-04-30,2020-05-31,2020-06-30,2020-07-31,2020-08-31,2020-09-30,2020-10-31,2020-11-30,2020-12-31,2021-01-31,2021-02-28,2021-03-31,2021-04-30,2021-05-31,2021-06-30,2021-07-31,2021-08-31,2021-09-30,2021-10-31,2021-11-30,2021-12-31,2022-01-31,2022-02-28,2022-03-31,2022-04-30,2022-05-31,2022-06-30,2022-07-31,2022-08-31,2022-09-30,2022-10-31,2022-11-30,2022-12-31,2023-01-31,2023-02-28,2023-03-31,2023-04-30,2023-05-31,2023-06-30,2023-07-31,2023-08-31,2023-09-30,2023-10-31,2023-11-30,2023-12-31,2024-01-31,2024-02-29,2024-03-31,2024-04-30,2024-05-31,2024-06-30,2024-07-31,2024-08-31,2024-09-30,2024-10-31,2024-11-30,2024-12-31,2025-01-31,2025-02-28,2025-03-31,2025-04-30,2025-05-31,2025-06-30,2025-07-31,2025-08-31,2025-09-30,2025-10-31,2025-11-30,2025-12-31,2026-01-31
91926,11,77433,zip,TX,TX,Cypress,"Houston-The Woodlands-Sugar Land, TX",Harris County,1359.3298367852035,1354.0702695033071,1361.838176118959,1368.0087001482264,1363.279480675824,1358.4795830692417,1365.6165900321898,1381.047525097456,1384.479149821502,1381.809913007711,1377.726143631632,1379.8978594630598,1389.4202411607855,1393.2246379712244,1411.722390405722,1403.8203135842157,1403.152677053692,1388.948793131469,1390.6396511469418,1388.0463989574378,1396.0590226040683,1390.948665270992,1385.8163902752517,1375.1069106781383,1374.3531811469345,1385.3916091650008,1390.2627541168592,1401.1402579102123,1401.9349815815458,1407.1799909397082,1407.638952003953,1409.682968135635,1416.7177644227063,1431.5363215425216,1450.798202379622,1465.5246046783614,1467.747540244063,1473.8508138382983,1479.5686875171675,1474.6972943634364,1467.3925517916782,1462.000344991068,1466.8126754189402,1467.2372299071126,1466.3194860161925,1465.1323392584377,1460.2597475244297,1462.880817792402,1471.0275735215994,1469.4651145677324,1466.7332777168888,1474.06746165624,1487.1113454184497,1499.2943861555052,1502.4066084868057,1508.627317421181,1511.6680925632495,1514.237273528158,1517.84280323004,1519.1602343759848,1520.3219781245923,1525.1251079244662,1540.2537727098445,1544.8503294861318,1540.3564447152476,1526.662166384951,1531.278219392576,1535.9033009609066,1546.30889583436,1552.4702726495912,1575.715478964585,1588.1801605605222,1609.369507299568,1614.2262355049254,1621.5972958704851,1642.8729352117805,1662.6396432700096,1708.9012004410065,1725.8985235439568,1761.7778634323276,1779.0883655844946,1798.5983840436777,1808.21422737878,1830.07246124942,1854.1066744154737,1869.8090770632664,1881.1891656821963,1892.0951457334104,1911.407643178516,1907.1050091150169,1920.438544509636,1916.180598913736,1912.8214726084743,1908.1969895148268,1910.985148229656,1923.461691965904,1917.0131280451672,1922.7203307014124,1918.9566515319625,1913.5342990999995,1906.2015548816837,1912.292413636443,1920.5430792208567,1919.7990028487743,1930.829723576016,1937.853677948976,1939.0717945237195,1911.299401317976,1905.78145973564,1905.0822921929037,1927.032527415162,1941.6895936863716,1951.961424137743,1947.6988569337368,1934.650591910271,1931.158879106249,1932.5484392089843,1940.8466449160944,1943.6110172307208,1954.7479723447557,1957.741633176292,1957.3497864954,1944.3572672584012,1937.1733090687464,1932.3714857862517,1935.621587506699,1941.8202963183132,1947.7541320006844,1944.5371341985615,1937.7574780787495,1936.3638629682036,1939.5241915528625,1941.8492322831307
84630,12,60629,zip,IL,IL,Chicago,"Chicago-Naperville-Elgin, IL-IN-WI",Cook County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,986.4056051470972,981.9007228190652,964.7521238564906,956.493843891364,970.3686127326396,993.7695976018056,1034.523163092218,1038.3494374464492,1037.9123052025368,1026.041022859273,1016.5470395673684,1032.8239433469475,1054.4256117091213,1078.2057864147223,1105.1008808565784,1120.8800981243726,1110.7120019078109,1104.5138890002454,1097.538101618211,1128.3839091420944,1135.1246669001073,1138.960915334486,1147.327353675974,1138.0767741321597,1147.0727356479626,1147.8447794322792,1168.102333530772,1178.175720069987,1169.9255765452651,1156.20700376932,1161.3325108676574,1162.9515856551068,1174.429701402407,1192.2956153449422,1214.458085054995,1231.3062390810594,1223.3916920654815,1239.3418833937471,1243.9208222346158,1265.4578658419143,1299.346537510928,1320.3995992384455,1316.405790130727,1292.2657437380456,1312.8531506426114,1338.0202927296582,1360.190135035686,1350.159378784639,1369.480484539902,1373.1071898245038,1375.354614154773,1371.7119429106306,1373.2333404913545,1387.0031485972322,1409.6777167479947,1442.664103530356,1439.4289212708488,1429.6998386038947,1418.9742878875918,1439.7619047619046
96193,13,90650,zip,CA,CA,Norwalk,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1797.9413826353957,1802.7376887997336,,1832.5876744099128,1842.672511466762,1849.868473991551,1829.9303527593704,1839.2636736324887,1860.959404291212,1877.7895726822676,1872.8113734021388,1899.449001028332,1937.309105031158,1900.5272119296512,1905.8140011669573,1915.2619549934475,1931.9464493247,1917.00224080083,1909.4324818222956,1928.650614847496,1956.4374486117197,1966.459848809606,2000.2461407223263,2006.1429578176133,2063.860108711495,2048.9673422238343,2060.635204278026,2058.546714685143,2077.744437124496,2107.205748204738,2145.3844034532185,2170.1215423253184,2149.252451796996,2172.1507847950875,2187.418696553972,2248.047368066536,2246.2431379838445,2301.5797773500008,2313.728318488352,2333.2507100916555,2323.833132208932,2335.40380785215,2350.9642428645466,2370.462267364508,2400.5619608217376,2418.1193050178545,2427.386937461321,2402.051548131416,2409.964743566536,2401.07842721159,2432.3457131822465,2413.0476898668185,2467.84533123102,2483.0605484262846,2510.7721360321334,2482.1942690548767,2499.981742744874,2510.047701643293,2505.014804368603,2505.9345571568438,2524.9084361839496,2533.5857501443525,2526.131875851897,2548.4061788663107,2551.494849313247,2572.296785014544,2547.491926862465,2569.2825190227004,2570.3710464723804,2592.458150333101,2604.15488906184,2602.822017265209,2604.4069303835945,2611.811938425045,2619.9285801161104,2629.2163470633195,2621.962235565368,2616.412380159716,2638.898546414622,2653.094024008397,2660.019780097814,2655.9713762944043,2669.6802358156497,2696.301587301587
96361,14,91331,zip,CA,CA,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2828.8524658808205,2855.7313610020965,2819.6316842598167,2805.555555555555
74101,15,37013,zip,TN,TN,Nashville,"Nashville-Davidson--Murfreesboro--Franklin, TN",Davidson County,914.3693608719528,913.8699713156836,924.280013003058,933.5777855175518,934.5942075407448,937.304534842586,948.6303709724002,965.8617820452408,973.2051616304212,967.1574687035314,960.6422536669362,969.0201235106298,976.7707984983118,985.4878576680784,984.2832248502704,994.7561404421344,1000.3135876993936,1008.1528639244068,1001.0759346569264,1002.401416835404,999.7702440833456,1018.6288729288328,1020.871806906898,1030.6814694563154,1026.5086055668107,1030.416593498465,1033.2507707614618,1041.0657338223773,1049.9109244643753,1058.4018453688434,1061.2024704262608,1060.305675116139,1063.2048726075627,1057.6215504344314,1072.2494085396738,1065.6020846491786,1084.3188899113125,1081.8038608813465,1094.6330370550738,1093.1460333979996,1094.5106728306378,1094.6320153615716,1093.7310450515913,1094.7240412243907,1097.4827076810236,1099.9038501385498,1096.301558980496,1108.3062887644203,1112.65318221881,1118.9628002005004,1117.2165817555062,1121.5058604096068,1124.40340866942,1127.8456727420817,1137.7585132998477,1145.866286175638,1151.7738724097933,1157.7293529514725,1161.8374209312794,1162.046835673326,1158.5794411639722,1162.509596986936,1170.4740588267484,1185.0428093787134,1186.8775996094896,1191.187571590455,1182.9704214738656,1189.8700180268372,1195.8908515972205,1204.7091232957423,1215.7861004758568,1217.9948793544563,1223.8339487296423,1228.3191180313663,1238.4830588115185,1246.2392571574974,1256.989891542242,1275.1878020153918,1301.0811462098388,1321.2303118049078,1340.6485326446234,1357.9393758209112,1376.2558214618043,1399.8327480907292,1418.3506523789763,1435.0629144351417,1446.4652607329938,1459.6801117132825,1474.8885350230676,1502.3281238209838,1526.7784074409285,1532.2653474253837,1526.949751098147,1519.0666343348316,1521.0470001730118,1528.6906683825998,1533.664384452318,1538.2813157358607,1541.6204352272273,1541.7891411149667,1547.2952893447473,1532.029214094244,1528.687959565262,1529.903459048645,1540.843263255442,1550.0127101650737,1551.000152649348,1547.738629081584,1543.3995369211889,1545.809957974742,1547.4566385425385,1555.2831984203444,1554.2118402209778,1551.834279672239,1545.411135567222,1551.439791811536,1559.966913717967,1558.0952936585822,1545.7735254121685,1538.9547774703938,1542.0366834679949,1538.003377003803,1535.6592285852953,1529.6258689353867,1526.844915989781,1531.6986859328636,1534.190163490231,1528.9793610492202,1519.287231255601,1518.5123386370726,1527.1524603262908,1532.491280909101,1531.6508284600388
62046,16,11236,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",Kings County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2842.481401333628,2874.153050744336,2964.4736507969155,3037.8934782901792,3002.212405728975,3012.5
61807,17,10467,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",Bronx County,,,,,,,,,,,,,,,,,1320.9372268287204,1295.0600398989648,1313.125497325138,1301.033267603577,1335.3287050943793,1322.3441795556728,1320.5256940029617,1322.476744219097,1385.727004239703,1396.8432379814992,1437.9393905601626,1423.913126778141,1430.671980318806,1411.519624880831,1410.019783646579,1398.3732559057198,1393.08872829572,1410.5930775652623,1449.6783706179222,1465.5205062753416,1442.2922572650937,1468.0545991511472,1484.7149711442828,1522.845557200803,1519.681542954762,1535.7145791765738,1536.2396280777834,1547.6109696908654,1554.8772772418015,1570.2340065608355,1580.8302588405222,1614.688819375907,1615.8127445869,1603.197201245222,1582.903835526092,1575.7578861324175,1587.204783408478,1611.4321208274555,1629.6260761330095,1649.9605404764463,1660.5550842377263,1662.400209667378,1653.2159556747097,1638.4505238863746,1655.3029966806648,1668.4641485630284,1690.4778298857143,1685.7143852589152,1652.155566708011,1650.9151611771856,1673.6551250917444,1720.7846147101852,1732.2454239915178,1734.6042705937498,1774.862245556655,1769.4884292162358,1782.5742694646842,1731.4789982923382,1744.9985408563905,1719.789528744613,1761.0145374479107,1772.3853575435533,1773.0141411062193,1749.1992862647398,1760.1516329844542,1794.3932073894966,1803.3499773780109,1792.040731283793,1789.0428909290997,1847.843496037262,1891.043509601116,1948.8239117885685,1934.468174770805,1924.0415290085891,1930.824499453432,1941.8331762398377,1930.898077423396,1900.799266160431,1900.9522163882468,1933.6515274024432,1971.222225955925,1983.552516349797,2014.3587226876168,2007.79212026316,2062.77932983655,2089.8067149428352,2115.075649300403,2143.363618212761,2232.378303848352,2244.183663442818,2258.5062853593195,2203.772170321148,2214.2989646194114,2209.09093504264,2227.917672450936,2323.566708686326,2332.4340131360245,2324.1059253816024,2269.834310894647,2229.194693462918,2180.96926421488,2200.896075467293,2255.0728152095,2350.0811687231394,2394.9429500666365,2418.512071463155,2412.8132095231786,2361.852552642959,2360.2436079393706,2386.096643856118,2443.624484212149,2489.0135291386773,2510.677177718927,2516.9641903907745,2482.597427404464,2439.733109082165,2402.266666666667
62085,18,11373,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",Queens County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1755.138704905427,1757.504036919863,1801.835266748224,1819.728376454378,1834.353046954588,1856.8401742090232,1837.0674106895488,1876.506310443964,1865.6800475042053,1878.7008297819248,1914.2267092276943,1968.9226628545048,1999.0270640540512,2001.4520312719512,2020.5448528579016,2051.0837480189693,2049.67635861019,2036.346853358394,2062.368110788953,2068.451262387556,2110.067813102611,2145.734631183879,2166.1094474003867,2157.702695979377,2128.8268657992044,2131.7267634455707,2127.6027505246457,2114.76666241531,2140.74076014348,2143.38918615275,2199.765587746665,2200.777805169234,2207.61420377638,2209.107419693995,2203.8416822307004,2211.7655319299306,2249.014785595012,2277.8031983623778,2310.0963486412847,2303.2706574065264,2309.239012857162,2335.5926556090776,2275.2331819022165,2282.920081040701,2232.607086150198,2270.984225573977,2277.961283682007,2288.028610546005,2290.810704050383,2293.397373851709,2293.302779433737,2327.188054905574,2341.134358119189,2356.594548761352,2405.8993725735336,2437.925228059813,2510.7095171773585,2518.9603174603176
62037,19,11226,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",Kings County,1846.137922305015,1874.3244772777991,1959.3915932180937,1951.9155892102376,1961.9364647553728,1944.263009171836,1952.5950603198592,1966.476381156074,1989.1691584470204,2008.979022093745,2008.7529445136672,2018.2555155119944,2025.517147950796,2018.8569440776464,2041.8805456587595,2054.281369046756,2073.3229909858896,2093.64270351244,2115.68101360666,2118.5912513023545,2095.955057553958,2093.1436630642406,2128.1838117349675,2160.8437885754283,2167.5630929254457,2162.178944307786,2141.6630596506834,2132.317834002345,2129.142085074858,2147.071217983156,2153.794022602414,2149.023822451694,2146.8579181792666,2149.4174281765995,2143.645963726125,2146.744672231296,2149.438145054825,2180.4797473708245,2185.5671646891137,2213.78598168954,2209.635961631974,2213.530992483893,2212.070980646242,2227.3051592635898,2244.246108033833,2245.8729882722414,2248.789359434328,2248.7520967894457,2255.3707979219494,2251.670730768853,2263.7826495025074,2257.943199040493,2271.796996775637,2269.7142609029274,2275.424662375538,2277.3028095439704,2280.8805871355544,2289.5586162935524,2293.99329108078,2295.7437425330604,2298.3956434044744,2297.1596740103387,2315.752041836685,2302.1939485236194,2297.547218477416,2277.6976630369045,2263.424256680269,2235.987083471446,2203.899609232355,2186.883547933394,2187.0566506312225,2177.931148121501,2148.1816173719503,2148.864847361377,2150.613939603831,2178.5419497708035,2185.2583742246547,2203.778581493504,2226.83119841725,2252.192882485165,2292.8542603752144,2312.404154824131,2342.0563557764376,2372.4712869885734,2409.347701546014,2444.797988263276,2462.742402513574,2481.3504959777715,2502.3762578925725,2535.006513945732,2552.264039508006,2561.074614761502,2573.3270702868526,2600.823905512096,2616.598861298856,2607.9041666654584,2606.5985992163764,2601.571907596083,2623.510612652196,2626.797269154486,2631.331516607383,2629.524254123199,2625.7387095304703,2637.6982890714075,2632.739599617966,2645.310741893621,2646.5702322766647,2675.488573375746,2688.568110636942,2697.007897554796,2677.9840850459423,2676.622843211941,2675.692251328016,2683.151941264869,2698.7689415505256,2702.9387328021176,2701.544506740197,2677.181323634353,2674.574548225198,2679.5107382528668,2707.898141600272,2715.939254345946,2734.9565740158805,2748.056222990703,2759.6455099142,2764.414337032086,2766.374134421871,2770.6335405498235,2785.9396198821946,2807.8386134453003,2820.5824249965963,2818.2721225194578,2803.11274509804
62018,20,11207,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",Kings County,1673.4546557060437,1601.8892319240936,1553.4200315498326,1611.302214844308,1666.9574538117854,1761.8739437634956,1728.4286993402309,1738.6299752735367,1772.1813607235756,1778.3227029052862,1796.697160297301,1770.6574346768568,1793.8963678739,1840.4032034064908,1925.6944876524956,1938.184424681881,1893.351793620703,1839.5415482926085,1838.0200015672365,1856.8975616171315,1846.2006987623165,1855.9581350353697,1857.782984008855,1862.1688766641453,1862.2512341486345,1864.098254568246,1873.4471808344329,1874.9227373896765,1851.884852411179,1850.5447174332944,1851.867447751093,1883.7533313864744,1907.8352419082064,1938.853284667197,1916.68231996065,1930.7721584586093,1907.941880087801,1931.299054893649,1919.374469920947,1971.0688957409684,1980.729910860198,1990.821975851204,1965.4098645546449,1981.1455929762403,1983.038739380661,1976.586293111698,1987.6532430770403,1989.3777413851165,2013.8442706141875,2016.074991248952,2022.0766335573612,1994.117207067732,2023.2423301167455,2042.8568071854577,2082.486282193718,2069.2629065982283,2077.6392618313444,2086.7880880362145,2111.412542113749,2126.6046500554844,2142.9814625604413,2153.313164708203,2156.076952507099,2153.400171875332,2119.114739744568,2096.4253342341854,2053.20731452224,2032.93850182778,1995.1056362405347,1966.5586428824597,1937.904715646428,1930.655194881874,1905.7758750663415,1893.0030131984397,1898.9070485085067,1916.4521034936424,1946.123202314953,1972.739635310176,2011.1998611518804,2039.4507596608,2060.7007922822017,2101.930982031808,2131.267682396908,2180.0086398947515,2213.206403301352,2249.188715944289,2267.1608122016223,2296.539605652068,2370.482109417909,2424.097239792827,2460.9822862492115,2460.007411259558,2494.686954806392,2521.242382313487,2550.9108181306005,2567.055988827218,2557.9063889162494,2549.1339669717827,2519.7263923237906,2526.4445749460697,2510.68420309598,2519.6619123125824,2551.7525332341525,2587.8206505982703,2659.6348725852104,2656.0023942604143,2655.845350661816,2625.844989956519,2650.9874802765216,2659.621526467336,2678.509558047517,2699.6605227408995,2714.36565478016,2711.377577421072,2714.0548202334403,2729.5310587549025,2702.278074307772,2707.4699506862626,2686.791808250045,2684.2804101052648,2719.9994234121214,2741.482229832298,2769.4496619476568,2775.81285984466,2789.133347185712,2810.3256333532045,2820.861915555086,2831.0869669898752,2851.989863201915,2890.0180583647743,2949.86376183554,3016.588163470858,3032.0972222222226
70829,21,30044,zip,GA,GA,Lawrenceville,"Atlanta-Sandy Springs-Alpharetta, GA",Gwinnett County,978.4060676489072,995.9380715354451,1009.7977987506046,1007.818134222312,1005.272640772286,1002.2129411100536,1007.1909069900058,1006.3371140198722,1016.4882897470172,1026.3742184530338,1039.33608673374,1041.5626669738338,1033.046510276274,1031.6529591280637,1030.145930147671,1032.6841446202295,1041.7805363135992,1051.4069935865832,1058.4957054844665,1068.2701821120477,1072.1761916699793,1080.1137848953726,1081.001067277827,1089.8833705830068,1097.1070274186873,1100.3040752823197,1102.0778394169702,1115.1080325302037,1123.59688835102,1135.081311130593,1140.4279035386182,1140.804891779875,1139.330098983632,1139.48588306885,1150.8325087901408,1157.78501984805,1168.4726381986695,1172.1453712732612,1180.3553834033469,1177.6909819481311,1185.1213533411662,1184.8370324236078,1194.933688558424,1202.3305441089244,1217.87657750758,1225.3922245360066,1228.9203036889478,1228.0918534481734,1228.9815259890056,1236.2907110566105,1241.7043227892414,1249.115818885144,1249.2648740006894,1253.6220917516573,1252.9659605086863,1256.265288013521,1254.6915508953855,1257.4436552417176,1258.5607023273435,1263.5255654800164,1265.5641104928727,1266.387693437645,1269.113367173867,1274.5849250339086,1281.8220917443198,1296.9129707028524,1313.7900152161774,1326.1456060472688,1331.9381405358488,1343.1382805942778,1354.7007934444237,1366.361228178036,1394.9690124432943,1442.0597729097128,1469.487694065108,1492.616083275776,1500.2827127308778,1509.222769527104,1525.4155129388537,1557.9809918758422,1598.1360257419508,1641.3764937226483,1673.4851105357002,1684.3093086776855,1664.683748743619,1641.5093512945543,1644.883124717471,1642.2630322882535,1665.5320248587354,1684.082459282966,1712.8884609166907,1714.2863608308885,1720.681158251762,1714.5387020034275,1705.389333273141,1712.8936816059168,1722.853187321326,1754.740091579712,1769.6013784352049,1793.8921856256295,1793.7357553652355,1792.560545877382,1773.902321797414,1766.732685158131,1750.2602763701736,1745.28946347437,1746.2061525574773,1761.6558760916637,1771.4723846556624,1755.630702919727,1730.5338890554997,1730.4803553173383,1742.725277589415,1760.709488927588,1754.6534482967677,1748.4864599697248,1756.2686200694015,1759.7386112895215,1766.9035512019118,1753.3824950669364,1751.8196564034042,1755.553384768925,1769.212140454055,1760.4104840109958,1748.0778010540769,1732.2767440367716,1739.375301160464,1745.399224468039,1743.223563501327,1740.4771671248086,1732.2696318845012,1729.113239152435,1719.3074989800082
96025,22,90044,zip,CA,CA,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1890.472065210853,1869.514090938076,1869.1387888940253,1868.733704484525,1933.0201231893968,1955.9098192983067,1927.5566618017087,1894.4936943876487,1872.3457820202984,1889.2159839945043,1946.8813157737231,1988.763384331845,2003.29016727504,1994.5836032159596,2001.6901594804692,2017.776969567618,1994.196090900431,1992.553161682113,2029.448353053287,2100.1066487907265,2175.815914471928,2172.452826204239,2133.487213288402,2116.74342648334,2146.3507053619774,2217.5290061804844,2244.6425985162937,2262.37500660606,2237.51266549458,2282.1495149018383,2301.8456385709696,2322.7141381669644,2301.872695441327,2329.5554555767635,2358.120989074931,2405.556321618718,2363.998100316053,2350.3608658581497,2340.903086187497,2372.717024368993,2436.522590092673,2450.047679643605,2468.759920666121,2462.1998462161523,2472.039126254612,2476.5331491813454,2483.466526090664,2477.2809577743383,2529.4058100421908,2534.385556020647,2518.364916734711,2498.52537416431,2480.6712075339337,2461.323492820824,2442.488896307384,2432.4849679441413,2427.482322610497,2416.4662640394995,2406.8562640488585,2391.3201401787583,2363.066522685439,2345.212691258189,2346.252136752137
96817,23,92336,zip,CA,CA,Fontana,"Riverside-San Bernardino-Ontario, CA",San Bernardino County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2690.556386114164,2685.47924312286,2694.031624874401,2733.033481036904,2830.886776942737,2859.582693512419,2882.5930298393496,2858.626940712691,2867.94270379022,2869.365288990348,2870.990392283766,2880.245482304439,2910.1143610262275,2981.187746455716,3015.6160501892605,3011.5815001266906,2947.7616376974274,2960.07225388708,2976.750565125366,3005.233817365894,3042.391334596808,3074.9967470051097,3107.2848052228383,3087.152444429932,3096.705068178719,3096.0306201463923,3078.107570341758,3070.836857196915,3084.9035506309924,3075.2133602490926,3094.418486715454,3122.44735632959,3137.2321226452186,3128.530375178458,3123.5835679255306,3149.0541211802315,3149.1930178869125,3165.4589150511383,3161.984445513364,3196.1610297202137,3221.273917297019,3241.982196732424,3237.071653077066,3227.5257236430057,3216.8092526885125,3228.232546139385,3236.9571474145346,3244.448531689483,3253.607981043591,3245.685158779304,3267.2855083675995,3260.3416666666667
97771,24,94565,zip,CA,CA,Pittsburg,"San Francisco-Oakland-Berkeley, CA",Contra Costa County,1320.489954573925,1335.874562452893,1359.8900562500412,1348.4948317051635,1352.859760924087,1355.143070442801,1390.1393491963563,1386.5663136572036,,1380.0810331189386,1393.655617379364,1409.459702862253,1425.429397347708,1440.0498648647497,1459.2996082723262,1477.0157314726052,1496.6846054182397,1502.4580564063808,1482.7887989959183,1497.24282079342,1494.6521073468246,1521.0275621839744,1530.145269313026,1561.757953602732,1556.8443020421323,1550.50843468161,1552.9218253933511,1577.0560876517263,1590.2348691306545,1608.5127139622364,1629.0078761431198,1655.9637886482012,1663.2129415764032,1651.4084156635097,1644.5559021312738,1647.2248770138308,1649.608153039164,1664.8678889891194,1670.882254722734,1693.6108209308466,1699.556401540358,1703.0636605357795,1698.9817201281778,1703.6051754984949,1730.301991221715,1771.475985962646,1806.2309744920613,1826.4402178579328,1837.9604579701283,1828.410460821431,1843.624313961944,1834.062909283252,1842.921875517131,1854.0315514398856,1874.132455846052,1876.428481509515,1874.2119600290407,1861.929142711963,1855.3215268102588,1848.6708979680025,1856.124547859745,1871.8132836954696,1932.8394011801704,1952.8329773919336,1940.6719559321184,1942.203929972648,1936.8319998999564,1965.5041790519176,1991.858255145022,1988.912831336215,1974.7819755027776,1962.469320736488,1977.621208927728,2007.247307138816,2019.6352027632013,2037.5197649458737,2040.835959641204,2054.013578592282,2068.9205031576807,2078.5291383308254,2080.5346695042517,2089.601750293785,2108.221970816006,2141.019184274006,2154.445780821123,2152.5062010318707,2145.60035927739,2151.509796302072,2198.0570608043445,2205.0414390177198,2212.9546193070105,2203.207957185926,2212.5141814780814,2226.687699549764,2239.369184349864,2245.270994748872,2242.679939610205,2233.3029659571403,2239.2798397824204,2242.763712337796,2239.9369333620048,2254.3467373019294,2279.156728517124,2294.5391063015823,2301.440824766696,2293.3648289830994,2302.441936776418,2314.776180521609,2316.70198548995,2318.829065297737,2317.699450589869,2325.7701958972166,2323.877248221931,2319.2687529909226,2312.803167827917,2324.6845121122583,2328.4619892079336,2336.4242079885025,2326.746492240803,2330.908426034357,2342.7869169954965,2358.0999470785405,2369.037836766654,2370.444809950139,2373.573242520949,2377.6194558340585,2377.149238286972,2370.5781212301235,2370.123002089469,2371.6583281403896,2377.6619660023634,2371.679694157685,2366.0419913419914
