zip,month,shap_homes_sold,shap_new_listings,shap_inventory,shap_median_days_on_market,shap_pct_off_market_in_2wks,shap_home_value_mom_pct,shap_home_value_yoy_pct,shap_inventory_yoy_pct,shap_home_value_mom_3m_avg,shap_home_value_mom_12m_avg,shap_inventory_mom_12m_avg,shap_home_value_accel,shap_home_value_vs_baseline,shap_dom_vs_baseline,shap_home_value_mom_pct_lag6,shap_pct_sold_above_list_lag6,shap_avg_sale_to_list_ratio_lag6,shap_home_value_vs_baseline_lag6,shap_base
27006,2023-01-31,-0.12823094029220083,0.013688623559156224,0.03306824362580935,0.06938010989829752,-0.19568902536049826,-0.9450014077933665,0.004271062371998736,0.1894305166361531,0.035658280976755004,0.0232016477568612,0.04641901369892972,-0.05198169952048655,-0.0944562835579129,-0.3050887634741533,-0.06397534699413696,-0.22036162466782439,-0.01756595749865167,-1.1380806047484209,-1.302879753280318
27006,2023-02-28,-0.1469765961726566,0.006488396877078581,0.09734292478690708,0.0011529684422658245,-0.18895161297599486,-0.8399606198609975,0.004740140425925475,0.1126239155897615,0.04618235614758071,0.02545657841169944,-0.05530934217282583,-0.03146374437190159,-0.15403811977523602,-0.26593826636741114,-0.4609668678326354,-0.40966834062139684,0.056838009777705936,-0.8706858053924285,-1.302879753280318
27006,2023-03-31,-0.13711476613905302,0.02252516850417767,0.08425165718790466,0.07759120830231934,-0.09777944491370591,-0.940002547493454,-0.05417164542333203,0.13573560193900125,0.057223442626799924,0.05124460061165905,0.08739927685955261,-0.03263979763790685,-0.22757676388297585,-0.20453976407656219,-0.7819877477227819,-0.2410429775774817,0.06370032966627584,-0.3684854735945,-1.302879753280318
27006,2023-04-30,-0.1282971042529706,0.010616549667321862,0.10361594954689461,0.06945559797406074,0.013377507310133622,-0.8400508107079574,-0.11513644542711927,0.012318170760113227,0.0845011398674016,-0.05710019190932013,-0.07718380352509194,-0.10507264401820834,-0.22083419398984364,-0.2176075989482622,-0.6628481455876594,-0.19318418430090412,0.07228765477880288,0.10300649383315122,-1.302879753280318
27006,2023-05-31,-0.14054008501255247,0.008064849836277357,0.10812145546016153,-0.04266698939771437,0.22037969378616892,-0.8034110418657894,-0.11566868122789883,-0.0003839288617377665,0.06364874908104062,-0.05944655640076897,-0.02542895236111668,-0.08599941449345665,-0.31179042899583803,-0.20965742434069895,-0.6728361614871621,0.0973004884292886,-0.020203567738948536,0.6311931296914999,-1.302879753280318
27006,2023-06-30,-0.18315555112884888,0.019261210295205507,0.13485598795457296,-0.16178275905153924,0.20854618309905323,-0.7088516388194998,-0.12177029559761969,0.03276207870510196,0.01830008212932787,-0.04227632940194245,-0.045568466835843376,0.01673660903934675,-0.27084261811010657,-0.07153936474206998,-0.6778648820553994,0.06068364195106961,-0.04181721623642733,0.8541621135712555,-1.302879753280318
27006,2023-07-31,-0.20233049854941523,0.03339125041250349,0.11152344552951085,-0.169682405792993,0.3828591879805241,-0.681158708720431,-0.19672778571579777,0.017397479427799862,0.024803979088503417,-0.028093771506685464,-0.04881862227751365,0.08129843996190723,-0.14657586265787462,-0.03578449423726273,-1.0901661661316053,-0.0029587279551124665,-0.05178346617983316,1.4877207195196038,-1.302879753280318
27006,2023-08-31,-0.27908886577166453,0.030929049481780036,0.12984790266005022,-0.2037188134834541,0.3803368245153499,-0.5051735175082634,-0.12166697812929467,-0.022911847966209927,0.016560139734269647,-0.02001925346088141,-0.15203551842717733,0.041094852831534835,-0.020562044771671062,0.18113167019492715,-0.8620822207900085,0.21658096174322308,-0.06952511812259425,2.0062465743858717,-1.302879753280318
27006,2023-09-30,-0.17487079569163252,0.022929179262229968,0.10604829426507255,-0.1108831353223931,0.33431356411722196,-0.6086300007708579,-0.01703748191640465,-0.02374980514916906,0.029334495318952467,-0.010545697132420321,-0.1469840294584694,-0.022286460554465704,0.027802951224353764,0.20084835351162575,-0.5153955871872703,0.3812430077985052,-0.053908877124298676,2.197196719419777,-1.302879753280318
27006,2023-10-31,-0.1466929059539786,0.01169109491943563,0.0918866050870655,-0.08650991359019897,-0.017799111867579185,-0.6508271433869207,-0.0264505988649708,-0.013536607722256306,0.04004212498859213,0.0036091441790200404,-0.16199339560137835,0.028245728585177817,0.034323437669589146,0.22517715723561416,-0.17353542093114158,0.3687772165163982,-0.05552017265027543,2.0589576593529424,-1.302879753280318
27006,2023-11-30,-0.24713922118092968,0.020015032788163672,0.094274486324081,0.06921500293356309,-0.22137762960894353,-0.6662908044276532,-0.05370388632861429,-0.11354869362960296,0.034350722513718575,-0.020345451023841023,-0.14900000957882162,0.006763005635330201,0.03397040862318999,-0.3551856446858127,0.00610150396820845,0.09940795771809555,0.051058027735346206,1.8839489188791523,-1.302879753280318
27006,2023-12-31,-0.29974981454266436,0.023278530936610177,0.08905845235187498,0.04990485347351916,-0.2144109391368012,-0.7382006253793685,-0.06325918556788028,-0.12921207763086137,0.0730828462422079,-0.02943486217366199,-0.1587114282717209,-0.10066271099034625,0.03751405592613625,-0.39846096208475096,0.06739893896997767,-0.07659117402254795,0.034127361384756943,1.741558645959231,-1.302879753280318
27009,2023-01-31,-0.09986453429952771,-0.01922857075145194,-0.1376499458995664,0.06845872080528971,-0.022475301396320247,-0.6432184287497794,0.0021719994118730413,-0.07811700173844852,0.0746898745564388,0.01815367318752845,0.20763209741806263,0.00668583439905087,-0.036222199406835534,-0.32410165949644376,-0.022350135470148573,-0.8017529248869392,-0.017212194160699655,-1.3730678644720387,-1.302879753280318
27009,2023-02-28,-0.08228691547577502,-0.06821087782599335,-0.1252034567514515,-0.17517775295194074,0.1487654429888781,-0.5041976482226961,0.028878683415507707,0.02100980867020409,0.04771419757311745,0.03416969909152129,0.7818439619326838,0.053407703575734704,-0.07882559038338191,0.06131249690719081,-0.38507382135717005,-0.788631305218215,-0.11066574819581418,-1.1044869642977038,-1.302879753280318
27009,2023-03-31,-0.1313029794684029,-0.046981329169939454,-0.11041704295154742,-0.1992713006368171,0.3834134962564281,-0.5058891668865058,0.007851682221337211,0.0819657898775271,0.05987664725457514,0.017014587306104775,0.9017972840328045,0.06404393311643457,-0.1786849215109483,0.21363927568111962,-0.733312903055471,-0.6458953310874199,-0.013683861848487341,-0.6320802566360859,-1.302879753280318
27009,2023-04-30,-0.17864199414362678,-0.04108392391150793,-0.22704698897555997,-0.2413403924323782,0.1905359562900823,-0.42381032315663153,-0.06659408996820722,0.3189866938376771,0.09315385358419818,-0.018694278465787494,0.9125402511783823,0.03308415212668582,-0.03398764638758781,0.14621223769002098,-0.6837731756936549,-0.7174429341891205,-0.1043055970804562,-0.047245297870462714,-1.302879753280318
27009,2023-05-31,-0.3751676400892226,-0.08324111080983694,-0.22409830572491582,-0.12320164761652645,0.380893495572792,-0.1629861850918352,-0.09605414170822839,-0.3023337327077504,0.06926546292705303,0.023502683252066864,-0.16295526527854517,0.032316772753685705,-0.12250157479299571,0.1308384723727723,-0.674398015447814,-0.38691590524067965,0.05585284053412829,0.7332633378831092,-1.302879753280318
27009,2023-06-30,-0.2806320714105047,-0.033101626212569166,-0.11572317473379123,-0.2022410065198769,0.3147211192777703,-0.40851841630268626,-0.058212810665699534,0.008494768622328869,0.04695838243404264,-0.037994876754301056,0.2423087067151294,0.012903271004524323,-0.1450737235340714,-0.08114825229618408,-0.5777930647177478,0.048852080714286435,-0.01547943643930669,0.8854333915546098,-1.302879753280318
27009,2023-07-31,-0.37464567066068966,-0.060819480040359045,-0.1653498477847634,-0.22755062239024185,0.44442590471179916,-0.46256125536680853,0.0039521821397437516,0.014342893818032004,0.04367778147647944,-0.006675831984661331,0.21200082036318024,0.03369642910861122,-0.06177768703857815,0.10821819364933088,-0.6909628651164607,0.18755955209539377,0.06282458348971517,1.4220929642648734,-1.302879753280318
27009,2023-08-31,-0.36356557749580865,-0.09618637845227149,-0.2819667008632809,-0.2222988994121719,0.2727858459240988,-0.08802267637841663,-0.027348753646471505,-0.1466638207756408,-0.003475416451374662,0.0029363639291657513,0.12373278830923655,0.062192882535946806,0.04716056350907759,-0.04446911582818432,-0.5109589623993765,-0.0008410794340504641,-0.012145614978158312,1.6971327707171422,-1.302879753280318
27009,2023-09-30,-0.34679156071040923,-0.06274442307261023,-0.16155927695280542,-0.25593274376302994,0.15732437630714577,-0.04009478137680903,-0.06680782022358153,0.04118524131815969,0.004413033101888539,0.009899092793631787,0.5502709761026763,0.06351299169551249,0.0892731217770786,0.14235857321516687,-0.35679318959812545,-0.11848238369304015,-0.04903292132705543,1.6915503731846935,-1.302879753280318
27009,2023-10-31,-0.2259713450156977,-0.06591589138149254,-0.04538558686266223,0.009025812950173625,-0.12893982139569207,-0.1300926622876245,-0.05478449695088905,0.25479628961675915,0.011503333108407926,-0.010331763314793053,0.6959813263636478,0.1198643335989912,0.08998375879073577,-0.39572329258997285,-0.05709616261118296,-0.11135366265570218,-0.009616624765237456,1.592316968617609,-1.302879753280318
27009,2023-11-30,-0.22133079730050564,-0.07035350093204884,-0.18106072759257189,0.10345212850885215,-0.011837190657855677,-0.3251616958830007,-0.04504253986493728,0.2571219763400384,0.02537405644835343,-0.009793305835990987,0.8065921241818469,0.044708244544741094,0.11961049058292766,-0.41190715881972445,0.002507017461628601,-0.39933043209531716,-0.019341165379029742,1.5459710741634154,-1.302879753280318
27009,2023-12-31,-0.20338889893359938,-0.09729388528341193,-0.20756063710289446,0.104074114432646,-0.15574054862365977,-0.756021321509153,-0.0588284865493586,0.10442397305400578,0.056404875932373776,0.01998552922142044,0.7720592475487843,-0.07561457700564315,0.06830109382022975,-0.4593705704596122,0.03645386634811304,-0.24941057052663826,-0.037299386135217515,1.3841526938138153,-1.302879753280318
27011,2023-01-31,-0.08477975837636566,-0.05401896062497397,-0.15592391299226474,0.09073131554589238,-0.15782924102486223,-0.8642154000304874,-0.01707264136955106,0.23517528589846648,-0.04766898342155417,0.004665850269050035,0.7331800440630654,-0.0160283306679646,-0.09258280274950599,-0.5112946693860596,0.11377426248618269,0.1928967245384969,-0.05239503611260906,-1.2759914571419793,-1.302879753280318
27011,2023-02-28,-0.12252476496533382,-0.07191803735877358,-0.16949449924219098,0.06759872529671497,-0.1615071656414621,-0.7024315271647714,0.010209342077132115,-0.32924454021500893,0.04513386834998383,0.031243087085033996,-0.09252066106039859,-0.010081887035622373,-0.06609585538286371,-0.29761821766957536,-0.01605227112100993,0.09613884310298339,-0.045355073480908184,-1.1284374409068347,-1.302879753280318
27011,2023-03-31,-0.12241597072640523,-0.06775863192897315,-0.16446432887868542,0.07408565253906582,0.087723713374487,-0.5229535699473412,-0.032472394865729504,-0.1684059721074528,0.07553638157972192,-0.006609072281146,-0.010384712561702904,-0.009530903527428523,-0.05117689675026173,-0.22479576503681012,-0.4506976350665201,-0.08033041376510557,-0.05382182149229655,-0.9899384726234121,-1.302879753280318
27011,2023-04-30,-0.17939612429651527,-0.04867601218718256,-0.20257410227171369,-0.1884319385091467,0.1293469530623903,0.3829237491144536,-0.053820220499694205,0.08556341306301461,0.019257164636521086,0.003780591536949588,0.4283580619782543,0.032986856821479844,-0.10689543031697142,0.1681462254986457,-1.2140332861188021,-0.49947882533634874,0.028949576215572637,-0.5213709592061925,-1.302879753280318
27011,2023-05-31,-0.23109372009606646,-0.02818753041489738,-0.17697343443513408,-0.23619076497701846,0.06342281984182725,0.6684051815659151,-0.07419799086823288,0.2323150823414033,0.019493490071856624,0.011421572634126072,0.5116065174351624,0.11976124437973261,0.04897896158798683,0.23733595325200194,-1.3240016015255598,-0.14671515987948552,0.043323906262044055,0.39462552193448064,-1.302879753280318
27011,2023-06-30,-0.24716927997350535,-0.048943482346700276,-0.1527430635378925,-0.7459856818288562,0.21369715336914386,0.4022450107876271,-0.09477734509555195,0.2643566552911838,0.01608921438836427,-0.009307139604094343,0.4966171129860993,-0.6287414151419679,0.10921190744161378,0.2837888359840086,-1.0460823527102554,0.33522867735196876,-0.004785045830382566,0.8860134926637752,-1.302879753280318
27011,2023-07-31,-0.36757368458815665,-0.018843450705356635,-0.08055129663140523,-0.34794790397645736,0.3066238701775243,-0.12783006888580706,-0.06569256516261361,0.21378914207649757,0.017541685530659826,-0.010765103116310567,0.5815541691913091,-0.48725711180090986,0.13539706598727289,0.16230378430240858,-0.9060349503411528,0.03786982931947464,-0.06144367241344158,1.3907406256086188,-1.302879753280318
27011,2023-08-31,-0.3228209675052933,-0.06808908721832953,-0.0861432691255388,-0.31854160508220397,0.2555279156002155,-0.2395649767255443,-0.06793058000204158,0.19575960978841997,0.028757687958350764,0.044272205559164966,0.6801964639651654,0.08740374561915577,0.15797104926647174,0.23584796628432853,-0.7913967914031602,0.021363908624851418,-0.023579433281190283,1.7186649928069047,-1.302879753280318
27011,2023-09-30,-0.30394948607297395,-0.07597203509619257,-0.2506968947853825,-0.2650993153327295,0.29448349895634734,-0.2842399349492387,-0.05558412994501757,-0.2189781164605733,0.038880607130102204,0.04454692370028206,0.10173608491014058,0.08442762630221819,0.10229180251394332,0.19227230214070554,-0.2536042664588694,-0.42432464401115677,-0.005724912330935205,1.9555559065956925,-1.302879753280318
27011,2023-10-31,-0.29349067159754444,-0.09705581373962754,-0.16589121714048302,-0.2971689812245436,-0.22074970044782394,-0.5180669476466174,-0.04005725719679491,-0.22068870236714946,0.04186418533796983,0.0010536570822798704,0.057088236161946145,-0.05850408082767658,0.15779182999863892,0.28468451753662166,0.12408652973196059,-0.812774870571699,-0.08166993560145146,1.3976163068397278,-1.302879753280318
27011,2023-11-30,-0.23738200889040453,-0.1689550183090727,-0.157002254801816,0.0157951352403165,-0.19903613855602392,-0.5987905933699708,-0.042978435193766346,-0.30590856386753007,0.0259211630459025,-0.018067704736484252,0.0019504208675539746,-0.0712070354733058,0.10789147682984054,-0.33706958393246667,0.1899826466636819,-0.7237601846117722,-0.21383049172306196,0.9920914057021968,-1.302879753280318
27011,2023-12-31,-0.22517533150543506,-0.07857956068356042,-0.10407511484319466,0.082712678275682,-0.048219657477623815,-0.7610711862639798,0.0008594952739316411,0.16809900537522468,0.06000373921128579,0.001981116536704506,0.6496761372110266,-0.06806072345996958,0.0842381546793183,-0.38126396509954924,0.16329214369537245,0.21536783980227908,-0.07729277332775965,0.6517379545662999,-1.302879753280318
27012,2023-01-31,-0.024832252928143173,0.024325756156184545,0.1000398429756624,-0.1780801952445602,-0.07853300862683248,-0.7936422843320298,0.011924726277884354,0.0397059835471751,0.04783359040828399,0.03575170049448424,-0.10126469489555122,0.005894778923133866,-0.05708666597603169,-0.29703902569279883,-0.025464106936046952,-0.4396173864870597,-0.01679537291794239,-1.431260400733135,-1.302879753280318
27012,2023-02-28,-0.019044589992889834,0.02988276957187155,0.10116076252193902,-0.1685699245495544,0.18310870646296037,-0.8270219038487695,0.031707673307602,0.039287356030953194,0.0950853152801682,0.05339181355329015,-0.12635098084217847,0.01317988583471267,-0.1520421440742176,-0.26604704776224286,-0.32804432562430047,-0.44065883400671896,-0.0077493059734886375,-1.244190799848016,-1.302879753280318
27012,2023-03-31,0.0008385551058191095,0.014161621193159637,0.06546404217026171,-0.227672204217797,0.2237534296042301,-0.957377192701771,-0.02624874665789275,0.03885216028396379,0.09400397592976607,0.06919792167133525,-0.07581157165331019,0.015184079224727084,-0.27537216332190134,0.10773939445670198,-0.8930178309224885,-0.2523514608901923,0.033104523202292756,-0.674281370864141,-1.302879753280318
27012,2023-04-30,0.042340246093658246,0.0008380797233465722,0.08944837769664978,-0.2559812816359893,0.2791174101636267,-0.862178458906015,-0.09214954470112995,0.016005072673744906,0.0901610871865511,-0.025126539358120707,-0.13571456099685753,-0.031000546248000443,-0.25781291888471464,0.16785489877264198,-0.9007430567041136,-0.21358117659200138,0.04316322557721745,0.014369933450277535,-1.302879753280318
27012,2023-05-31,0.1953690525294837,0.014472133992154653,0.12348262707210732,-0.1394155876826479,0.5879972705199874,-0.803312812529331,-0.10268210272467357,-0.041800020212276204,0.07329637965904673,0.00857854016917644,-0.13399997202384303,-0.09147292065334181,-0.27730336440569936,0.14905906905194397,-0.8220564147821257,-0.11297177835983362,0.038045294557021374,0.7293368327066125,-1.302879753280318
27012,2023-06-30,0.19838325692774617,0.028483864511071842,0.11872642946472281,-0.18324066999532737,0.5798596445471942,-0.40794421045618307,-0.06048712737860516,-0.04722996824983328,0.10566886989459097,-0.04477816641382866,-0.1449134632783019,-0.05710508252760723,-0.26273470928446796,-0.1297059398666822,-0.713715498204755,2.186147713343957e-05,0.06362740300216756,1.0968511005423514,-1.302879753280318
27012,2023-07-31,0.043426824467034206,0.0411306394006555,0.09996645768570037,-0.1812609122255662,0.638554479458241,-0.30360859297984033,-0.09008774255816958,0.017834216643812333,0.022849402657325116,0.02666940800949465,-0.10891162387759479,0.12571117715061556,-0.14137727461081023,-0.23838115855951716,-0.9625139758870509,-0.024718387882249893,0.03531106846285197,1.6267137922154458,-1.302879753280318
27012,2023-08-31,0.033923486125431626,0.03183668116559286,0.11661280018844204,-0.23141954646324978,0.47953062418513326,-0.3756846742809785,-0.037064959600021236,-0.03728910054391041,0.0016674768374556484,-0.00797871767300036,-0.03117146874328809,0.12735571331943457,-0.028418412377224093,-0.21638275460939835,-0.8237609163294981,-0.0018300477072818709,0.015069862249717734,1.977973897263533,-1.302879753280318
27012,2023-09-30,0.04544986088066953,0.020686351978157155,0.10459612164171972,-0.18060041273090338,0.23039394980696248,-0.659152484672283,0.005079378931190828,-0.041380140549972834,0.01368521759865818,-0.00684760298578364,-0.1357923019774892,0.13470298495641794,0.07572587011494993,-0.25767571347084456,-0.5325993263923389,-0.18915292641743006,-0.09697922154382112,2.0756687555201743,-1.302879753280318
27012,2023-10-31,0.08676078087453608,0.010961366095013048,0.13683387195546134,-0.1148579082474305,-0.2959451766012316,-0.771779632531994,-0.051513993419664166,-0.015931174875917768,0.006385574290434284,-0.010006734728355393,-0.12623822907706503,0.06886278156089354,0.023470547539042354,-0.3952218496843419,-0.32647043476810844,-0.39761047425429297,-0.24815334026048055,1.8312330848417901,-1.302879753280318
27012,2023-11-30,-0.04965581002475666,0.019872868620198058,0.10419827608451673,0.03295674576564164,-0.2820681087397139,-0.7964639108580103,-0.03211404452491439,-0.0012830170571083988,0.03897682077752153,-0.005880951591843817,-0.08652798051164581,0.042386374987258,0.01681968278918159,-0.3940154330624807,-0.09616149305609743,-0.46960890408205047,-0.21895160962102253,1.8308795153320034,-1.302879753280318
27012,2023-12-31,-0.05422949375763463,0.0356213489379928,0.0993105346955067,0.037069347720974984,-0.1992365968071933,-0.9703565566013632,-0.05946624429473932,-0.01587824950359485,0.08094825094936607,-0.004868304568596287,-0.06867862309650233,-0.11003231971825397,0.031733735632992636,-0.40083186921944053,0.07771996546891319,-0.20164093285129,-0.1282980566856401,1.8327896387987967,-1.302879753280318
27013,2023-01-31,-0.12903821743469895,-0.047806126611623305,-0.02994202925074147,0.12473638497873496,0.05072794151873147,-0.8099667883557359,0.013766922898546969,0.06584421703280306,0.04225738292010895,0.038879945376826444,0.15599535667437583,-0.01248400750201597,-0.14291650812565723,-0.22441225019821456,-0.11189569250232197,0.11869747397041533,0.05196095584042659,-1.2332534626506026,-1.302879753280318
27013,2023-02-28,-0.10732895267098413,-0.06261119495492957,0.0011192714295111188,0.28206002096694355,-0.006112744849672889,-0.7103556723413961,-0.03576208522440063,0.5686704542943336,-0.06008693701111698,0.012704131409452672,0.7161170374509394,-0.005737898909404973,-0.2559809509619498,-0.3379478945684788,-0.38741345224358537,0.40269579734490035,0.001115286684709034,-0.917480708765488,-1.302879753280318
